time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799941
1,0.799886,0.799885,0.799696
2,0.799849,0.799829,0.799452
3,0.799812,0.799791,0.799228
4,0.799769,0.799754,0.799006
5,0.799745,0.799711,0.798778
6,0.799717,0.799687,0.79857
7,0.799697,0.799658,0.798358
8,0.799605,0.799639,0.798154
9,0.799561,0.799546,0.797879
10,0.799523,0.799502,0.797652
11,0.799493,0.799463,0.797432
12,0.79945,0.799433,0.79722
13,0.799358,0.79939,0.796996
14,0.799287,0.799297,0.796723
15,0.799239,0.799227,0.796473
16,0.799165,0.799178,0.796247
17,0.799109,0.799104,0.795997
18,0.799083,0.799048,0.795766
19,0.798997,0.799021,0.795566
20,0.798946,0.798935,0.795308
21,0.798863,0.798883,0.795087
22,0.798803,0.7988,0.794836
23,0.798751,0.79874,0.79461
24,0.798685,0.798688,0.794395
25,0.798637,0.798621,0.794166
26,0.798549,0.798574,0.79396
27,0.798504,0.798485,0.793715
28,0.798416,0.798439,0.793515
29,0.798368,0.798351,0.793275
30,0.798289,0.798303,0.793078
31,0.798242,0.798224,0.792854
32,0.798178,0.798176,0.792663
33,0.798121,0.798112,0.792459
34,0.798093,0.798055,0.792265
35,0.798021,0.798027,0.792102
36,0.797964,0.797954,0.791897
37,0.797914,0.797897,0.791711
38,0.797869,0.797846,0.791533
39,0.797779,0.797802,0.791363
40,0.797743,0.797711,0.791151
41,0.797699,0.797675,0.790995
42,0.797631,0.797631,0.790833
43,0.797594,0.797562,0.790649
44,0.79755,0.797525,0.790498
45,0.797485,0.797481,0.790343
46,0.79743,0.797415,0.790167
47,0.797351,0.79736,0.790003
48,0.797284,0.79728,0.789818
49,0.797206,0.797213,0.789646
50,0.797184,0.797135,0.789466
51,0.797118,0.797113,0.789344
52,0.797062,0.797046,0.789179
53,0.797003,0.79699,0.789026
54,0.79693,0.796931,0.788872
55,0.796846,0.796857,0.788706
56,0.796762,0.796773,0.788531
57,0.796741,0.796689,0.788358
58,0.796682,0.796668,0.788251
59,0.796654,0.796608,0.788107
60,0.796575,0.79658,0.787996
61,0.796485,0.796501,0.787836
62,0.796442,0.796411,0.787666
63,0.796355,0.796367,0.787546
64,0.796268,0.79628,0.787383
