time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799991
1,0.799886,0.799884,0.804408
2,0.799849,0.799827,0.808557
3,0.799812,0.799789,0.812472
4,0.799769,0.799751,0.81615
5,0.799745,0.799708,0.819598
6,0.799717,0.799683,0.822853
7,0.799697,0.799654,0.825905
8,0.799605,0.799634,0.828779
9,0.799561,0.79954,0.831401
10,0.799523,0.799495,0.833906
11,0.799493,0.799456,0.836261
12,0.79945,0.799426,0.838476
13,0.799358,0.799382,0.84054
14,0.799287,0.799288,0.842422
15,0.799239,0.799216,0.844203
16,0.799165,0.799167,0.845892
17,0.799109,0.799092,0.847446
18,0.799083,0.799034,0.848916
19,0.798997,0.799008,0.850321
20,0.798946,0.79892,0.851574
21,0.798863,0.798867,0.852779
22,0.798803,0.798783,0.853871
23,0.798751,0.798722,0.854912
24,0.798685,0.798669,0.855891
25,0.798637,0.798601,0.856789
26,0.798549,0.798553,0.857645
27,0.798504,0.798463,0.858401
28,0.798416,0.798417,0.859146
29,0.798368,0.798327,0.859797
30,0.798289,0.798278,0.86044
31,0.798242,0.798198,0.861008
32,0.798178,0.79815,0.861565
33,0.798121,0.798084,0.862066
34,0.798093,0.798027,0.862538
35,0.798021,0.797998,0.863005
36,0.797964,0.797924,0.863393
37,0.797914,0.797866,0.863767
38,0.797869,0.797815,0.864118
39,0.797779,0.79777,0.864448
40,0.797743,0.797678,0.864706
41,0.797699,0.797641,0.864996
42,0.797631,0.797596,0.865255
43,0.797594,0.797527,0.865468
44,0.79755,0.797489,0.865693
45,0.797485,0.797444,0.865893
46,0.79743,0.797377,0.866053
47,0.797351,0.797321,0.866206
48,0.797284,0.797241,0.86632
49,0.797206,0.797173,0.866431
50,0.797184,0.797093,0.866517
51,0.797118,0.797071,0.866649
52,0.797062,0.797003,0.866723
53,0.797003,0.796946,0.866797
54,0.79693,0.796886,0.866856
55,0.796846,0.796811,0.866892
56,0.796762,0.796726,0.866908
57,0.796741,0.79664,0.866915
58,0.796682,0.796619,0.866979
59,0.796654,0.796558,0.866997
60,0.796575,0.79653,0.867041
61,0.796485,0.79645,0.867027
62,0.796442,0.796358,0.866994
63,0.796355,0.796314,0.867004
64,0.796268,0.796225,0.866963
65,0.796228,0.796136,0.866919
66,0.796177,0.796095,0.866918
67,0.796112,0.796044,0.866904
68,0.796035,0.795978,0.866872
69,0.795988,0.795898,0.866823
70,0.795923,0.795851,0.866804
71,0.795876,0.795785,0.866764
72,0.795788,0.795736,0.866739
73,0.795731,0.795647,0.866671
74,0.795654,0.795588,0.866632
75,0.795615,0.79551,0.866572
76,0.795582,0.79547,0.86655
77,0.795523,0.795436,0.866532
78,0.795447,0.795376,0.866487
79,0.795379,0.795299,0.866424
80,0.795331,0.79523,0.866368
81,0.795277,0.795181,0.866332
82,0.795233,0.795125,0.866288
83,0.795191,0.795081,0.866256
84,0.79514,0.795038,0.866224
85,0.795121,0.794986,0.866183
86,0.795062,0.794966,0.866175
87,0.795033,0.794906,0.866124
88,0.794945,0.794876,0.866103
89,0.794885,0.794787,0.866021
90,0.79485,0.794725,0.865965
91,0.794805,0.79469,0.865936
92,0.794717,0.794644,0.865895
93,0.794641,0.794554,0.865809
94,0.79456,0.794477,0.865734
95,0.794482,0.794394,0.865654
96,0.794407,0.794315,0.865578
97,0.794362,0.794238,0.865503
98,0.7943,0.794192,0.865461
99,0.794246,0.794129,0.865403
100,0.794222,0.794074,0.865354
101,0.794203,0.79405,0.865337
102,0.794164,0.79403,0.865325
103,0.794141,0.793991,0.865294
104,0.794105,0.793967,0.865278
105,0.794048,0.79393,0.865249
106,0.794018,0.793872,0.865198
107,0.793985,0.793842,0.865174
108,0.793901,0.793808,0.865146
109,0.793813,0.793722,0.865064
110,0.793722,0.793632,0.864976
111,0.793693,0.793539,0.864884
112,0.79361,0.79351,0.864857
113,0.793554,0.793425,0.864773
114,0.793513,0.793368,0.864717
115,0.793455,0.793326,0.864677
116,0.793414,0.793267,0.86462
117,0.793335,0.793225,0.86458
118,0.793245,0.793145,0.864501
119,0.793162,0.793053,0.86441
120,0.793137,0.792968,0.864328
121,0.7931,0.792943,0.864306
122,0.793022,0.792905,0.864271
123,0.792989,0.792825,0.864196
124,0.792935,0.792791,0.864167
125,0.792863,0.792737,0.864119
126,0.792814,0.792664,0.864051
127,0.792779,0.792613,0.864007
128,0.792697,0.792577,0.863979
129,0.792664,0.792494,0.863903
130,0.792637,0.79246,0.863877
131,0.792606,0.792432,0.863859
132,0.792581,0.792401,0.863836
133,0.792496,0.792375,0.86382
134,0.792472,0.792289,0.863743
135,0.792444,0.792265,0.863727
136,0.792357,0.792235,0.863706
137,0.792284,0.792147,0.863624
138,0.792232,0.792073,0.863556
139,0.792211,0.79202,0.863509
140,0.79213,0.791998,0.863493
141,0.792096,0.791916,0.863416
142,0.792017,0.79188,0.863386
143,0.791949,0.7918,0.86331
144,0.791856,0.791731,0.863244
145,0.791785,0.791637,0.863153
146,0.791763,0.791563,0.863083
147,0.791682,0.791541,0.863066
148,0.791601,0.791458,0.862988
149,0.791537,0.791376,0.862911
150,0.791486,0.791311,0.862852
151,0.791457,0.791259,0.862807
152,0.791421,0.79123,0.862787
153,0.791363,0.791192,0.862759
154,0.791312,0.791133,0.862711
155,0.791255,0.791082,0.86267
156,0.791169,0.791023,0.862622
157,0.791143,0.790935,0.862546
158,0.791123,0.790908,0.862532
159,0.791098,0.790888,0.862526
160,0.791012,0.790863,0.862516
161,0.790936,0.790776,0.862441
162,0.790908,0.790698,0.862377
163,0.790883,0.79067,0.862364
164,0.79084,0.790643,0.862353
165,0.790784,0.7906,0.862324
166,0.790753,0.790543,0.862282
167,0.790701,0.790511,0.862265
168,0.790663,0.790458,0.862227
169,0.790598,0.790419,0.862202
170,0.790523,0.790353,0.86215
171,0.790498,0.790277,0.862085
172,0.790431,0.790251,0.862072
173,0.790355,0.790182,0.862016
174,0.790309,0.790105,0.86195
175,0.79029,0.790058,0.861915
176,0.79026,0.790039,0.861909
177,0.790227,0.790008,0.861889
178,0.790173,0.789974,0.861867
179,0.790087,0.78992,0.861823
180,0.790019,0.789831,0.861743
181,0.789981,0.789763,0.861683
182,0.789889,0.789724,0.861652
183,0.789832,0.78963,0.861566
184,0.789761,0.789572,0.861515
185,0.789719,0.7895,0.861451
186,0.789632,0.789457,0.861416
187,0.789606,0.789367,0.861334
188,0.789552,0.789341,0.861317
189,0.789509,0.789286,0.861271
190,0.789479,0.789242,0.861237
191,0.789429,0.789212,0.861218
192,0.789347,0.78916,0.861177
193,0.789324,0.789077,0.861103
194,0.789231,0.789053,0.861091
195,0.789197,0.788959,0.861007
196,0.789151,0.788923,0.860982
197,0.78906,0.788877,0.860947
198,0.789028,0.788784,0.860865
199,0.788999,0.788752,0.860845
200,0.788947,0.788722,0.860828
201,0.788915,0.788669,0.860787
202,0.788852,0.788636,0.860768
203,0.788815,0.788572,0.860717
204,0.788737,0.788535,0.860693
205,0.788665,0.788455,0.860625
206,0.788636,0.788382,0.860565
207,0.788615,0.788351,0.860548
208,0.788594,0.788331,0.860541
209,0.788525,0.788309,0.860533
210,0.788455,0.788239,0.860477
211,0.788396,0.788168,0.860418
212,0.788306,0.788107,0.86037
213,0.788253,0.788015,0.860289
214,0.788219,0.787961,0.860248
215,0.788193,0.787927,0.860226
216,0.788117,0.7879,0.860214
217,0.788097,0.787822,0.860149
218,0.788023,0.787802,0.860143
219,0.787995,0.787726,0.860081
220,0.787975,0.787698,0.860067
221,0.787956,0.787677,0.860061
222,0.787889,0.787658,0.860056
223,0.787798,0.787589,0.860001
224,0.787763,0.787497,0.859921
225,0.787744,0.787461,0.859896
226,0.787691,0.787441,0.859889
227,0.787626,0.787387,0.859847
228,0.787539,0.787322,0.859792
229,0.787505,0.787233,0.859712
230,0.787482,0.787198,0.859687
231,0.787455,0.787174,0.859673
232,0.787423,0.787147,0.859656
233,0.787341,0.787115,0.859633
234,0.787294,0.787031,0.859556
235,0.787207,0.786982,0.859514
236,0.787131,0.786894,0.859432
237,0.787082,0.786817,0.859359
238,0.787013,0.786767,0.859314
239,0.786955,0.786696,0.859249
240,0.786904,0.786637,0.859195
241,0.786821,0.786585,0.859148
242,0.786779,0.786501,0.859069
243,0.786755,0.786457,0.859033
244,0.78672,0.786433,0.859016
245,0.786688,0.786398,0.858989
246,0.786653,0.786365,0.858964
247,0.786623,0.786329,0.858937
248,0.786589,0.786298,0.858914
249,0.786563,0.786264,0.858887
250,0.78653,0.786237,0.858867
251,0.786483,0.786203,0.858839
252,0.786445,0.786155,0.858795
253,0.786359,0.786117,0.858758
254,0.786305,0.786029,0.85867
255,0.786214,0.785974,0.858614
256,0.786122,0.785881,0.858518
257,0.786043,0.785787,0.85842
258,0.785988,0.785707,0.858334
259,0.785901,0.785651,0.858273
260,0.78585,0.785562,0.858179
261,0.78583,0.78551,0.858123
262,0.785778,0.78549,0.858099
263,0.78571,0.785436,0.858042
264,0.785647,0.785367,0.85797
265,0.785576,0.785303,0.857902
266,0.785541,0.78523,0.857827
267,0.785501,0.785195,0.857789
268,0.785444,0.785154,0.857746
269,0.785372,0.785096,0.857686
270,0.785288,0.785022,0.85761
271,0.78523,0.784937,0.857523
272,0.785143,0.784878,0.857462
273,0.785105,0.784789,0.857372
274,0.785078,0.784751,0.857334
275,0.785046,0.784723,0.857308
276,0.785027,0.78469,0.857278
277,0.784949,0.784671,0.857262
278,0.784916,0.784591,0.857184
279,0.784854,0.784558,0.857154
280,0.78482,0.784494,0.857093
281,0.784796,0.784459,0.857061
282,0.784719,0.784435,0.857039
283,0.784684,0.784357,0.856962
284,0.784623,0.784321,0.856927
285,0.784567,0.784259,0.856866
286,0.784486,0.784201,0.856808
287,0.784403,0.784119,0.856723
288,0.784339,0.784034,0.856637
289,0.784264,0.783968,0.856569
290,0.784176,0.783893,0.856491
291,0.784151,0.783802,0.856398
292,0.784092,0.783777,0.856372
293,0.78403,0.783717,0.856312
294,0.784011,0.783654,0.856249
295,0.783964,0.783634,0.856231
296,0.783887,0.783586,0.856185
297,0.783857,0.783507,0.856108
298,0.783809,0.783477,0.85608
299,0.783764,0.783428,0.856033
300,0.783686,0.783382,0.855989
301,0.783628,0.783303,0.855911
302,0.783569,0.783243,0.855854
303,0.783516,0.783184,0.855796
304,0.783427,0.783129,0.855743
305,0.783384,0.783039,0.855654
306,0.783306,0.782995,0.855613
307,0.783256,0.782915,0.855535
308,0.783222,0.782864,0.855487
309,0.783177,0.78283,0.855458
310,0.783112,0.782784,0.855417
311,0.783042,0.782717,0.855354
312,0.782999,0.782646,0.855288
313,0.782974,0.782602,0.855249
314,0.78293,0.782577,0.855231
315,0.782908,0.782532,0.855193
316,0.782884,0.782509,0.855176
317,0.782801,0.782484,0.855158
318,0.782731,0.7824,0.855078
319,0.782649,0.782328,0.855011
320,0.782623,0.782245,0.854931
321,0.782586,0.782219,0.854908
322,0.782516,0.782181,0.854873
323,0.782485,0.782109,0.854804
324,0.782431,0.782078,0.854775
325,0.782367,0.782022,0.854722
326,0.782279,0.781957,0.854657
327,0.782256,0.781868,0.854567
328,0.782196,0.781845,0.854543
329,0.782136,0.781783,0.854481
330,0.782094,0.781721,0.854417
331,0.782002,0.781679,0.854373
332,0.78195,0.781585,0.854275
333,0.781884,0.781532,0.854219
334,0.781847,0.781465,0.854147
335,0.78178,0.781427,0.854106
336,0.781732,0.781359,0.854033
337,0.781657,0.78131,0.85398
338,0.781631,0.781234,0.853898
339,0.781544,0.781207,0.853866
340,0.781468,0.781118,0.853771
341,0.78144,0.78104,0.853687
