time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799943
1,0.799886,0.799885,0.799918
2,0.799849,0.799847,0.799911
3,0.799812,0.79981,0.799903
4,0.799769,0.799766,0.799889
5,0.799745,0.799741,0.799893
6,0.799717,0.799713,0.799892
7,0.799697,0.799693,0.799899
8,0.799605,0.799599,0.799833
9,0.799561,0.799554,0.799813
10,0.799523,0.799515,0.799799
11,0.799493,0.799484,0.799793
12,0.79945,0.79944,0.799773
13,0.799358,0.799346,0.799703
14,0.799287,0.799274,0.799653
15,0.799239,0.799225,0.799624
16,0.799165,0.79915,0.799569
17,0.799109,0.799093,0.799531
18,0.799083,0.799066,0.799523
19,0.798997,0.798978,0.799453
20,0.798946,0.798926,0.799418
21,0.798863,0.798842,0.799351
22,0.798803,0.798781,0.799305
23,0.798751,0.798728,0.799268
24,0.798685,0.79866,0.799214
25,0.798637,0.798612,0.79918
26,0.798549,0.798522,0.799104
27,0.798504,0.798475,0.79907
28,0.798416,0.798386,0.798992
29,0.798368,0.798337,0.798954
30,0.798289,0.798256,0.798885
31,0.798242,0.798208,0.798847
32,0.798178,0.798143,0.798791
33,0.798121,0.798085,0.798742
34,0.798093,0.798057,0.798723
35,0.798021,0.797983,0.798659
36,0.797964,0.797925,0.798609
37,0.797914,0.797874,0.798567
38,0.797869,0.797828,0.798529
39,0.797779,0.797736,0.798446
40,0.797743,0.7977,0.798417
41,0.797699,0.797655,0.79838
42,0.797631,0.797585,0.798318
43,0.797594,0.797547,0.798287
44,0.79755,0.797503,0.798251
45,0.797485,0.797436,0.798192
46,0.79743,0.79738,0.798143
47,0.797351,0.797299,0.79807
48,0.797284,0.797231,0.798009
49,0.797206,0.797152,0.797936
50,0.797184,0.797129,0.797919
51,0.797118,0.797061,0.797857
52,0.797062,0.797005,0.797807
53,0.797003,0.796944,0.797752
54,0.79693,0.79687,0.797684
55,0.796846,0.796785,0.797604
56,0.796762,0.796699,0.797523
57,0.796741,0.796677,0.797505
58,0.796682,0.796617,0.797449
59,0.796654,0.796588,0.797425
60,0.796575,0.796508,0.79735
61,0.796485,0.796416,0.797263
62,0.796442,0.796373,0.797223
63,0.796355,0.796283,0.797137
64,0.796268,0.796195,0.797052
65,0.796228,0.796154,0.797013
66,0.796177,0.796102,0.796964
67,0.796112,0.796036,0.796901
68,0.796035,0.795957,0.796824
69,0.795988,0.795909,0.796778
70,0.795923,0.795843,0.796714
71,0.795876,0.795795,0.796667
72,0.795788,0.795706,0.79658
73,0.795731,0.795647,0.796522
74,0.795654,0.795568,0.796445
75,0.795615,0.795529,0.796406
76,0.795582,0.795495,0.796372
77,0.795523,0.795435,0.796313
78,0.795447,0.795358,0.796238
79,0.795379,0.795289,0.796169
80,0.795331,0.795239,0.79612
81,0.795277,0.795184,0.796065
82,0.795233,0.795139,0.796021
83,0.795191,0.795096,0.795979
84,0.79514,0.795044,0.795928
85,0.795121,0.795025,0.79591
86,0.795062,0.794964,0.795852
87,0.795033,0.794935,0.795824
88,0.794945,0.794846,0.795738
89,0.794885,0.794784,0.795677
90,0.79485,0.794748,0.795644
91,0.794805,0.794703,0.7956
92,0.794717,0.794613,0.795513
93,0.794641,0.794535,0.795437
94,0.79456,0.794452,0.795354
95,0.794482,0.794374,0.795276
96,0.794407,0.794296,0.795198
97,0.794362,0.79425,0.795151
98,0.7943,0.794187,0.795087
99,0.794246,0.794132,0.795031
100,0.794222,0.794108,0.795006
101,0.794203,0.794088,0.794986
102,0.794164,0.794049,0.794948
103,0.794141,0.794025,0.794925
104,0.794105,0.793989,0.79489
105,0.794048,0.79393,0.794834
106,0.794018,0.7939,0.794807
107,0.793985,0.793866,0.794776
108,0.793901,0.793781,0.794694
109,0.793813,0.793691,0.794607
110,0.793722,0.793598,0.794516
111,0.793693,0.793568,0.794487
112,0.79361,0.793484,0.794404
113,0.793554,0.793427,0.794348
114,0.793513,0.793385,0.794307
115,0.793455,0.793326,0.79425
116,0.793414,0.793284,0.794208
117,0.793335,0.793203,0.794129
118,0.793245,0.793111,0.794038
119,0.793162,0.793027,0.793954
120,0.793137,0.793002,0.793927
121,0.7931,0.792964,0.793889
122,0.793022,0.792884,0.793809
123,0.792989,0.79285,0.793775
124,0.792935,0.792796,0.793721
125,0.792863,0.792722,0.793648
126,0.792814,0.792672,0.793597
127,0.792779,0.792636,0.793561
128,0.792697,0.792553,0.793478
129,0.792664,0.792518,0.793443
130,0.792637,0.792491,0.793415
131,0.792606,0.792459,0.793384
132,0.792581,0.792434,0.79336
133,0.792496,0.792348,0.793276
134,0.792472,0.792323,0.793253
135,0.792444,0.792294,0.793226
136,0.792357,0.792206,0.79314
137,0.792284,0.792131,0.793068
138,0.792232,0.792078,0.793016
139,0.792211,0.792056,0.792996
140,0.79213,0.791974,0.792916
141,0.792096,0.791939,0.792882
142,0.792017,0.791859,0.792804
143,0.791949,0.791789,0.792736
144,0.791856,0.791695,0.792643
145,0.791785,0.791622,0.79257
146,0.791763,0.7916,0.792547
147,0.791682,0.791517,0.792465
148,0.791601,0.791434,0.792382
149,0.791537,0.791369,0.792316
150,0.791486,0.791318,0.792263
151,0.791457,0.791288,0.792232
152,0.791421,0.79125,0.792193
153,0.791363,0.791192,0.792134
154,0.791312,0.79114,0.792082
155,0.791255,0.791082,0.792023
156,0.791169,0.790994,0.791935
157,0.791143,0.790967,0.791906
158,0.791123,0.790947,0.791885
159,0.791098,0.790922,0.79186
160,0.791012,0.790834,0.791773
161,0.790936,0.790756,0.791695
162,0.790908,0.790728,0.791666
163,0.790883,0.790702,0.79164
164,0.79084,0.790658,0.791597
165,0.790784,0.790601,0.791541
166,0.790753,0.790569,0.791509
167,0.790701,0.790517,0.791458
168,0.790663,0.790477,0.79142
169,0.790598,0.790412,0.791356
170,0.790523,0.790335,0.791281
171,0.790498,0.790309,0.791256
172,0.790431,0.790241,0.791189
173,0.790355,0.790163,0.791112
174,0.790309,0.790117,0.791066
175,0.79029,0.790098,0.791048
176,0.79026,0.790067,0.791018
177,0.790227,0.790033,0.790986
178,0.790173,0.789978,0.790934
179,0.790087,0.78989,0.790848
180,0.790019,0.789821,0.790781
181,0.789981,0.789782,0.790743
182,0.789889,0.789689,0.790652
183,0.789832,0.78963,0.790594
184,0.789761,0.789558,0.790522
185,0.789719,0.789515,0.790479
186,0.789632,0.789426,0.79039
187,0.789606,0.789399,0.790363
188,0.789552,0.789345,0.790308
189,0.789509,0.7893,0.790263
190,0.789479,0.78927,0.790233
191,0.789429,0.789219,0.790182
192,0.789347,0.789135,0.7901
193,0.789324,0.789112,0.790076
194,0.789231,0.789018,0.789983
195,0.789197,0.788982,0.789947
196,0.789151,0.788936,0.789901
197,0.78906,0.788843,0.789807
198,0.789028,0.78881,0.789774
199,0.788999,0.78878,0.789744
200,0.788947,0.788727,0.789691
201,0.788915,0.788695,0.789659
202,0.788852,0.788631,0.789595
203,0.788815,0.788593,0.789558
204,0.788737,0.788513,0.789479
205,0.788665,0.78844,0.789406
206,0.788636,0.78841,0.789375
207,0.788615,0.788389,0.789355
208,0.788594,0.788367,0.789334
209,0.788525,0.788297,0.789266
210,0.788455,0.788226,0.789195
211,0.788396,0.788166,0.789136
212,0.788306,0.788074,0.789044
213,0.788253,0.78802,0.78899
214,0.788219,0.787985,0.788955
215,0.788193,0.787959,0.788928
216,0.788117,0.787881,0.788851
217,0.788097,0.787861,0.78883
218,0.788023,0.787785,0.788755
219,0.787995,0.787757,0.788727
220,0.787975,0.787736,0.788706
221,0.787956,0.787717,0.788689
222,0.787889,0.787648,0.788622
223,0.787798,0.787556,0.788532
224,0.787763,0.787519,0.788496
225,0.787744,0.7875,0.788478
226,0.787691,0.787446,0.788426
227,0.787626,0.78738,0.788363
228,0.787539,0.787291,0.788276
229,0.787505,0.787256,0.788241
230,0.787482,0.787233,0.788219
231,0.787455,0.787205,0.788193
232,0.787423,0.787173,0.788164
233,0.787341,0.78709,0.788084
234,0.787294,0.787041,0.788037
235,0.787207,0.786953,0.787952
236,0.787131,0.786875,0.787876
237,0.787082,0.786825,0.787827
238,0.787013,0.786755,0.787757
239,0.786955,0.786696,0.787699
240,0.786904,0.786643,0.787647
241,0.786821,0.786559,0.787563
242,0.786779,0.786516,0.787519
243,0.786755,0.786491,0.787494
244,0.78672,0.786456,0.78746
245,0.786688,0.786423,0.787428
246,0.786653,0.786388,0.787394
247,0.786623,0.786357,0.787365
248,0.786589,0.786322,0.787333
249,0.786563,0.786296,0.78731
250,0.78653,0.786262,0.78728
251,0.786483,0.786214,0.787236
252,0.786445,0.786175,0.787202
253,0.786359,0.786087,0.78712
254,0.786305,0.786033,0.787069
255,0.786214,0.785939,0.78698
256,0.786122,0.785846,0.78689
257,0.786043,0.785766,0.786812
258,0.785988,0.78571,0.786758
259,0.785901,0.785621,0.78667
260,0.78585,0.785568,0.786619
261,0.78583,0.785548,0.786599
262,0.785778,0.785495,0.786547
263,0.78571,0.785426,0.78648
264,0.785647,0.785361,0.786417
265,0.785576,0.785289,0.786346
266,0.785541,0.785254,0.786311
267,0.785501,0.785213,0.786271
268,0.785444,0.785154,0.786215
269,0.785372,0.785081,0.786142
270,0.785288,0.784995,0.786058
271,0.78523,0.784936,0.785999
272,0.785143,0.784847,0.78591
273,0.785105,0.784809,0.785871
274,0.785078,0.784781,0.785843
275,0.785046,0.784748,0.78581
276,0.785027,0.784729,0.785792
277,0.784949,0.784649,0.785714
278,0.784916,0.784616,0.785682
279,0.784854,0.784552,0.78562
280,0.78482,0.784518,0.785587
281,0.784796,0.784494,0.785565
282,0.784719,0.784415,0.78549
283,0.784684,0.784379,0.785457
284,0.784623,0.784317,0.785398
285,0.784567,0.78426,0.785344
286,0.784486,0.784177,0.785264
287,0.784403,0.784093,0.785182
288,0.784339,0.784027,0.785117
289,0.784264,0.783951,0.785042
290,0.784176,0.783861,0.784953
291,0.784151,0.783835,0.784926
292,0.784092,0.783775,0.784867
293,0.78403,0.783712,0.784804
294,0.784011,0.783692,0.784785
295,0.783964,0.783645,0.784738
296,0.783887,0.783566,0.784661
297,0.783857,0.783535,0.784631
298,0.783809,0.783486,0.784583
299,0.783764,0.78344,0.784539
300,0.783686,0.783361,0.784462
301,0.783628,0.783302,0.784403
302,0.783569,0.783242,0.784345
303,0.783516,0.783188,0.784292
304,0.783427,0.783097,0.784202
305,0.783384,0.783053,0.784159
306,0.783306,0.782973,0.784079
