time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799998
1,0.799886,0.799886,0.804639
2,0.799849,0.799828,0.808704
3,0.799812,0.799796,0.813552
4,0.799769,0.799758,0.817242
5,0.799745,0.799717,0.819468
6,0.799717,0.79969,0.822575
7,0.799697,0.799659,0.828421
8,0.799605,0.799637,0.832533
9,0.799561,0.799554,0.83585
10,0.799523,0.799504,0.83939
11,0.799493,0.799465,0.843537
12,0.79945,0.799433,0.847344
13,0.799358,0.799387,0.849743
14,0.799287,0.799291,0.853987
15,0.799239,0.799228,0.85907
16,0.799165,0.799176,0.862032
17,0.799109,0.799099,0.864029
18,0.799083,0.799051,0.865449
19,0.798997,0.799026,0.866766
20,0.798946,0.798951,0.867903
21,0.798863,0.798907,0.870189
22,0.798803,0.798817,0.873175
23,0.798751,0.798766,0.875919
24,0.798685,0.798721,0.87922
25,0.798637,0.798641,0.882227
26,0.798549,0.798596,0.885124
27,0.798504,0.798502,0.886067
28,0.798416,0.798452,0.887735
29,0.798368,0.798357,0.887115
30,0.798289,0.798308,0.886311
31,0.798242,0.79823,0.885735
32,0.798178,0.79818,0.886886
33,0.798121,0.798117,0.888408
34,0.798093,0.798057,0.889108
35,0.798021,0.79803,0.891539
36,0.797964,0.797958,0.893155
37,0.797914,0.797891,0.893662
38,0.797869,0.797843,0.894638
39,0.797779,0.797798,0.894246
40,0.797743,0.797704,0.893682
41,0.797699,0.797667,0.892393
42,0.797631,0.797621,0.88955
43,0.797594,0.797561,0.888728
44,0.79755,0.797524,0.889007
45,0.797485,0.797479,0.887293
46,0.79743,0.797406,0.884503
47,0.797351,0.797347,0.883871
48,0.797284,0.797258,0.880848
49,0.797206,0.797199,0.88096
50,0.797184,0.797128,0.880496
51,0.797118,0.797105,0.879775
52,0.797062,0.797032,0.87944
53,0.797003,0.796977,0.879675
54,0.79693,0.796922,0.880821
55,0.796846,0.796861,0.882452
56,0.796762,0.796774,0.880891
57,0.796741,0.796691,0.878071
58,0.796682,0.796671,0.873658
59,0.796654,0.796606,0.868937
60,0.796575,0.796579,0.863605
61,0.796485,0.7965,0.859953
62,0.796442,0.796402,0.857152
63,0.796355,0.79635,0.85519
64,0.796268,0.796266,0.852263
65,0.796228,0.796187,0.850169
66,0.796177,0.79615,0.848744
67,0.796112,0.796098,0.846921
68,0.796035,0.79604,0.844599
69,0.795988,0.795965,0.842784
70,0.795923,0.79592,0.842278
71,0.795876,0.795845,0.842749
72,0.795788,0.795792,0.842078
