time,soc_true,soc_kf,soc_fgo
163,0.790883,0.790397,0.863057
164,0.79084,0.79037,0.863047
165,0.790784,0.790325,0.863019
166,0.790753,0.790266,0.862977
167,0.790701,0.790233,0.862961
168,0.790663,0.790179,0.862924
169,0.790598,0.790139,0.862901
170,0.790523,0.790071,0.862849
171,0.790498,0.789992,0.862784
172,0.790431,0.789965,0.862773
173,0.790355,0.789895,0.862717
174,0.790309,0.789815,0.862649
175,0.79029,0.789768,0.862614
176,0.79026,0.789748,0.86261
177,0.790227,0.789716,0.862593
178,0.790173,0.789681,0.862575
179,0.790087,0.789625,0.862534
180,0.790019,0.789534,0.862455
181,0.789981,0.789463,0.862395
182,0.789889,0.789423,0.862365
183,0.789832,0.789327,0.862278
184,0.789761,0.789266,0.862226
185,0.789719,0.789192,0.862159
186,0.789632,0.789148,0.862123
187,0.789606,0.789056,0.862038
188,0.789552,0.789029,0.86202
189,0.789509,0.788973,0.861973
190,0.789479,0.788927,0.861938
191,0.789429,0.788896,0.861919
192,0.789347,0.788843,0.861878
193,0.789324,0.788757,0.861802
194,0.789231,0.788733,0.86179
195,0.789197,0.788636,0.861703
196,0.789151,0.788599,0.861678
197,0.78906,0.788552,0.861642
198,0.789028,0.788456,0.861556
199,0.788999,0.788422,0.861534
200,0.788947,0.788392,0.861517
201,0.788915,0.788337,0.861476
202,0.788852,0.788304,0.861457
203,0.788815,0.788238,0.861405
204,0.788737,0.788199,0.861381
205,0.788665,0.788117,0.861312
206,0.788636,0.788042,0.861249
207,0.788615,0.78801,0.861231
208,0.788594,0.787989,0.861226
209,0.788525,0.787967,0.861221
210,0.788455,0.787895,0.861164
211,0.788396,0.787821,0.861105
212,0.788306,0.787759,0.861056
213,0.788253,0.787664,0.860972
214,0.788219,0.787609,0.860928
215,0.788193,0.787573,0.860905
216,0.788117,0.787546,0.860893
217,0.788097,0.787466,0.860826
218,0.788023,0.787445,0.860821
219,0.787995,0.787367,0.860756
220,0.787975,0.787338,0.860743
221,0.787956,0.787316,0.860739
222,0.787889,0.787297,0.860738
223,0.787798,0.787226,0.860683
224,0.787763,0.787131,0.860602
225,0.787744,0.787094,0.860579
226,0.787691,0.787074,0.860575
227,0.787626,0.787018,0.860534
228,0.787539,0.78695,0.86048
229,0.787505,0.786859,0.860399
230,0.787482,0.786823,0.860375
231,0.787455,0.786799,0.860364
232,0.787423,0.78677,0.86035
233,0.787341,0.786737,0.860331
234,0.787294,0.786651,0.860256
235,0.787207,0.786601,0.860217
236,0.787131,0.786511,0.860135
237,0.787082,0.786431,0.860061
238,0.787013,0.786379,0.860016
239,0.786955,0.786307,0.859949
240,0.786904,0.786246,0.859893
241,0.786821,0.786192,0.859846
242,0.786779,0.786105,0.859763
243,0.786755,0.786061,0.859725
244,0.78672,0.786035,0.859707
245,0.786688,0.785999,0.859681
246,0.786653,0.785965,0.859658
247,0.786623,0.785929,0.859633
248,0.786589,0.785897,0.859613
249,0.786563,0.785862,0.85959
250,0.78653,0.785834,0.859576
251,0.786483,0.785799,0.859554
252,0.786445,0.78575,0.859516
253,0.786359,0.78571,0.859486
254,0.786305,0.78562,0.859403
255,0.786214,0.785563,0.859352
256,0.786122,0.785467,0.859257
257,0.786043,0.785371,0.85916
258,0.785988,0.785289,0.859074
259,0.785901,0.785231,0.859014
260,0.78585,0.785139,0.858918
261,0.78583,0.785085,0.85886
262,0.785778,0.785064,0.858838
263,0.78571,0.785009,0.858782
264,0.785647,0.784938,0.858709
265,0.785576,0.784872,0.858641
266,0.785541,0.784798,0.858564
267,0.785501,0.784762,0.858527
268,0.785444,0.784719,0.858485
269,0.785372,0.784659,0.858426
270,0.785288,0.784583,0.858349
271,0.78523,0.784496,0.858259
272,0.785143,0.784435,0.858197
273,0.785105,0.784343,0.858102
274,0.785078,0.784304,0.858062
275,0.785046,0.784275,0.858035
276,0.785027,0.784241,0.858005
277,0.784949,0.784221,0.857992
278,0.784916,0.784139,0.857914
279,0.784854,0.784105,0.857885
280,0.78482,0.784039,0.857825
281,0.784796,0.784004,0.857795
282,0.784719,0.783979,0.857778
283,0.784684,0.783898,0.857702
284,0.784623,0.783861,0.857671
285,0.784567,0.783798,0.857612
286,0.784486,0.783739,0.857557
287,0.784403,0.783653,0.857473
288,0.784339,0.783567,0.857386
289,0.784264,0.783499,0.857318
290,0.784176,0.783421,0.857238
291,0.784151,0.783328,0.857142
292,0.784092,0.783301,0.857116
293,0.78403,0.783239,0.857054
294,0.784011,0.783175,0.856989
295,0.783964,0.783154,0.856972
296,0.783887,0.783105,0.856927
297,0.783857,0.783024,0.856848
298,0.783809,0.782993,0.856821
299,0.783764,0.782942,0.856775
300,0.783686,0.782895,0.856733
301,0.783628,0.782813,0.856655
302,0.783569,0.782752,0.856597
303,0.783516,0.782691,0.85654
304,0.783427,0.782635,0.856487
305,0.783384,0.782541,0.856395
306,0.783306,0.782496,0.856353
307,0.783256,0.782414,0.856273
308,0.783222,0.782361,0.856223
309,0.783177,0.782327,0.856193
310,0.783112,0.782279,0.856152
311,0.783042,0.78221,0.856088
312,0.782999,0.782137,0.85602
313,0.782974,0.782092,0.85598
314,0.78293,0.782066,0.855963
315,0.782908,0.78202,0.855925
316,0.782884,0.781996,0.855912
317,0.782801,0.781971,0.855899
318,0.782731,0.781884,0.85582
319,0.782649,0.78181,0.855754
320,0.782623,0.781724,0.855674
321,0.782586,0.781698,0.855654
322,0.782516,0.781658,0.855622
323,0.782485,0.781584,0.855554
324,0.782431,0.781552,0.855529
325,0.782367,0.781495,0.855479
326,0.782279,0.781428,0.855417
327,0.782256,0.781336,0.855327
328,0.782196,0.781312,0.855307
329,0.782136,0.781249,0.855247
330,0.782094,0.781185,0.855186
331,0.782002,0.781142,0.855145
332,0.78195,0.781045,0.855049
333,0.781884,0.78099,0.854994
334,0.781847,0.780921,0.854924
335,0.78178,0.780883,0.854885
336,0.781732,0.780812,0.854814
337,0.781657,0.780762,0.854763
338,0.781631,0.780683,0.854683
339,0.781544,0.780656,0.854655
340,0.781468,0.780564,0.854561
341,0.78144,0.780484,0.854477
342,0.781361,0.780455,0.854446
343,0.781273,0.780372,0.854359
344,0.781211,0.78028,0.854261
345,0.781147,0.780215,0.854191
346,0.78108,0.780148,0.854119
347,0.781042,0.780077,0.854042
348,0.780972,0.780037,0.854
349,0.780888,0.779964,0.853922
350,0.780803,0.779876,0.853829
351,0.780761,0.779786,0.853733
352,0.780729,0.779742,0.853686
353,0.780691,0.779708,0.853651
354,0.780665,0.779669,0.853612
355,0.78059,0.779641,0.853587
356,0.780563,0.779562,0.853509
357,0.780536,0.779534,0.853484
358,0.78046,0.779506,0.853461
359,0.78037,0.779426,0.853384
360,0.780337,0.779331,0.853289
361,0.780262,0.779297,0.853256
362,0.780176,0.779218,0.853176
363,0.780132,0.779128,0.853084
364,0.780049,0.779082,0.853037
365,0.779974,0.778995,0.852947
366,0.77991,0.778916,0.852864
367,0.779825,0.778849,0.852794
368,0.779739,0.77876,0.8527
369,0.779699,0.778669,0.852604
370,0.779635,0.778627,0.85256
371,0.77959,0.77856,0.85249
372,0.779537,0.778512,0.852442
373,0.779497,0.778457,0.852386
374,0.779421,0.778415,0.852347
375,0.779396,0.778335,0.852268
376,0.779316,0.778309,0.852247
377,0.779279,0.778225,0.852165
378,0.779244,0.778186,0.852131
379,0.779171,0.778149,0.852101
380,0.779085,0.778073,0.852029
381,0.779027,0.777982,0.851941
382,0.779001,0.777921,0.851884
383,0.77896,0.777895,0.851863
384,0.778907,0.777851,0.851826
385,0.778825,0.777796,0.851778
386,0.778745,0.777709,0.851696
387,0.778674,0.777625,0.851616
388,0.77859,0.777551,0.851545
389,0.778499,0.777463,0.851458
390,0.778446,0.777367,0.851362
391,0.778362,0.777312,0.851309
392,0.778322,0.777223,0.851222
393,0.778276,0.777181,0.851184
394,0.778204,0.777132,0.851141
395,0.778153,0.777057,0.851072
396,0.778093,0.777003,0.851025
