time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799936
1,0.799886,0.799886,0.799198
2,0.799849,0.799829,0.798509
3,0.799812,0.799792,0.797852
4,0.799769,0.799755,0.797093
5,0.799745,0.799712,0.796292
6,0.799717,0.799688,0.795475
7,0.799697,0.79966,0.794828
8,0.799605,0.79964,0.794309
9,0.799561,0.799548,0.793657
10,0.799523,0.799504,0.792988
11,0.799493,0.799466,0.79235
12,0.79945,0.799436,0.791696
13,0.799358,0.799393,0.79101
14,0.799287,0.799301,0.790316
15,0.799239,0.79923,0.789734
16,0.799165,0.799182,0.789143
17,0.799109,0.799108,0.788534
18,0.799083,0.799052,0.788001
19,0.798997,0.799026,0.78758
20,0.798946,0.79894,0.787144
21,0.798863,0.798889,0.786879
22,0.798803,0.798806,0.786592
23,0.798751,0.798746,0.786473
24,0.798685,0.798694,0.78631
25,0.798637,0.798628,0.786133
26,0.798549,0.79858,0.785958
27,0.798504,0.798492,0.785872
28,0.798416,0.798447,0.785932
29,0.798368,0.798359,0.785722
30,0.798289,0.798311,0.785675
31,0.798242,0.798232,0.785598
32,0.798178,0.798185,0.785583
33,0.798121,0.798121,0.785604
34,0.798093,0.798064,0.785667
35,0.798021,0.798036,0.78579
36,0.797964,0.797964,0.785893
37,0.797914,0.797907,0.786102
38,0.797869,0.797857,0.78643
39,0.797779,0.797812,0.786667
40,0.797743,0.797722,0.78684
41,0.797699,0.797686,0.787016
42,0.797631,0.797642,0.787217
43,0.797594,0.797574,0.787412
44,0.79755,0.797537,0.787658
45,0.797485,0.797493,0.787765
46,0.79743,0.797428,0.787989
47,0.797351,0.797373,0.788344
48,0.797284,0.797294,0.788555
49,0.797206,0.797227,0.788764
50,0.797184,0.797149,0.788994
51,0.797118,0.797127,0.789261
52,0.797062,0.797061,0.789353
53,0.797003,0.797005,0.789376
54,0.79693,0.796946,0.789427
55,0.796846,0.796873,0.789517
56,0.796762,0.796789,0.789421
57,0.796741,0.796705,0.789252
58,0.796682,0.796684,0.78916
59,0.796654,0.796625,0.788857
60,0.796575,0.796597,0.788493
61,0.796485,0.796518,0.788218
62,0.796442,0.796428,0.788092
63,0.796355,0.796385,0.788066
64,0.796268,0.796298,0.787923
65,0.796228,0.796211,0.787791
66,0.796177,0.796171,0.787617
67,0.796112,0.79612,0.787478
68,0.796035,0.796055,0.787197
69,0.795988,0.795978,0.786839
70,0.795923,0.795931,0.786615
71,0.795876,0.795866,0.786452
72,0.795788,0.795819,0.786287
73,0.795731,0.795731,0.786061
74,0.795654,0.795674,0.785915
75,0.795615,0.795597,0.785776
76,0.795582,0.795558,0.785753
77,0.795523,0.795525,0.785783
78,0.795447,0.795466,0.785767
79,0.795379,0.79539,0.785817
80,0.795331,0.795322,0.785959
81,0.795277,0.795274,0.785993
82,0.795233,0.79522,0.785952
83,0.795191,0.795176,0.785952
84,0.79514,0.795134,0.78584
85,0.795121,0.795083,0.785714
86,0.795062,0.795064,0.785588
87,0.795033,0.795005,0.785453
88,0.794945,0.794976,0.785221
89,0.794885,0.794888,0.785018
90,0.79485,0.794828,0.784741
91,0.794805,0.794793,0.784574
92,0.794717,0.794748,0.784356
93,0.794641,0.79466,0.784203
94,0.79456,0.794584,0.784126
95,0.794482,0.794503,0.784061
96,0.794407,0.794425,0.78404
97,0.794362,0.79435,0.784046
98,0.7943,0.794305,0.78408
99,0.794246,0.794243,0.784006
100,0.794222,0.794189,0.784014
101,0.794203,0.794165,0.784094
102,0.794164,0.794146,0.784109
103,0.794141,0.794107,0.784116
104,0.794105,0.794084,0.784069
105,0.794048,0.794048,0.784053
106,0.794018,0.793991,0.78401
107,0.793985,0.793961,0.784026
108,0.793901,0.793928,0.784054
109,0.793813,0.793844,0.783988
110,0.793722,0.793756,0.783852
111,0.793693,0.793665,0.783722
112,0.79361,0.793636,0.78363
113,0.793554,0.793553,0.783606
114,0.793513,0.793497,0.783692
115,0.793455,0.793456,0.783618
116,0.793414,0.793398,0.783573
117,0.793335,0.793357,0.783411
118,0.793245,0.793278,0.783335
119,0.793162,0.793188,0.783178
120,0.793137,0.793105,0.782983
121,0.7931,0.79308,0.782913
122,0.793022,0.793043,0.782742
123,0.792989,0.792965,0.782576
124,0.792935,0.792932,0.782408
125,0.792863,0.792878,0.782296
126,0.792814,0.792806,0.782115
127,0.792779,0.792757,0.781822
128,0.792697,0.792722,0.781555
129,0.792664,0.79264,0.781364
130,0.792637,0.792607,0.78128
131,0.792606,0.79258,0.781178
132,0.792581,0.792549,0.781115
133,0.792496,0.792524,0.781095
134,0.792472,0.792439,0.781072
135,0.792444,0.792415,0.781174
136,0.792357,0.792387,0.781403
137,0.792284,0.7923,0.781543
138,0.792232,0.792227,0.781613
139,0.792211,0.792175,0.781836
140,0.79213,0.792154,0.781959
141,0.792096,0.792073,0.781889
142,0.792017,0.792039,0.781847
143,0.791949,0.79196,0.781691
144,0.791856,0.791892,0.781619
145,0.791785,0.791799,0.781505
146,0.791763,0.791728,0.781384
147,0.791682,0.791706,0.781467
148,0.791601,0.791625,0.781549
149,0.791537,0.791544,0.781584
150,0.791486,0.79148,0.781635
151,0.791457,0.791429,0.781661
152,0.791421,0.7914,0.781745
153,0.791363,0.791364,0.781813
154,0.791312,0.791306,0.78189
155,0.791255,0.791255,0.782019
156,0.791169,0.791198,0.78216
157,0.791143,0.791112,0.782206
158,0.791123,0.791086,0.782443
159,0.791098,0.791066,0.782648
160,0.791012,0.791041,0.782886
161,0.790936,0.790955,0.783005
162,0.790908,0.790879,0.783191
163,0.790883,0.790851,0.783433
164,0.79084,0.790826,0.783704
165,0.790784,0.790783,0.783971
166,0.790753,0.790727,0.784174
167,0.790701,0.790696,0.784478
168,0.790663,0.790644,0.784629
169,0.790598,0.790606,0.784708
170,0.790523,0.790541,0.78479
171,0.790498,0.790466,0.784828
172,0.790431,0.790441,0.784956
173,0.790355,0.790374,0.784894
174,0.790309,0.790298,0.784847
175,0.79029,0.790252,0.784881
176,0.79026,0.790233,0.784971
177,0.790227,0.790203,0.784793
178,0.790173,0.79017,0.784584
179,0.790087,0.790116,0.784369
180,0.790019,0.79003,0.784197
181,0.789981,0.789962,0.78401
182,0.789889,0.789924,0.78379
183,0.789832,0.789832,0.783572
184,0.789761,0.789775,0.783312
185,0.789719,0.789704,0.783075
186,0.789632,0.789662,0.782853
187,0.789606,0.789575,0.782489
188,0.789552,0.789549,0.782092
189,0.789509,0.789495,0.781675
190,0.789479,0.789452,0.781151
191,0.789429,0.789422,0.780561
192,0.789347,0.789372,0.780061
193,0.789324,0.78929,0.779559
194,0.789231,0.789267,0.779084
195,0.789197,0.789174,0.77854
196,0.789151,0.78914,0.778048
197,0.78906,0.789094,0.777565
198,0.789028,0.789003,0.777084
199,0.788999,0.788971,0.776687
200,0.788947,0.788942,0.776369
201,0.788915,0.78889,0.776113
202,0.788852,0.788858,0.775937
203,0.788815,0.788795,0.77584
204,0.788737,0.788758,0.775777
205,0.788665,0.78868,0.775677
206,0.788636,0.788608,0.775511
207,0.788615,0.788579,0.775363
208,0.788594,0.788558,0.775313
209,0.788525,0.788537,0.77531
210,0.788455,0.788468,0.775332
211,0.788396,0.788398,0.775444
212,0.788306,0.788339,0.775501
213,0.788253,0.788249,0.775598
214,0.788219,0.788196,0.775749
215,0.788193,0.788162,0.775843
216,0.788117,0.788136,0.775845
217,0.788097,0.78806,0.775862
218,0.788023,0.78804,0.77584
219,0.787995,0.787966,0.775597
220,0.787975,0.787938,0.775445
221,0.787956,0.787918,0.77536
222,0.787889,0.787899,0.775398
223,0.787798,0.787832,0.775425
224,0.787763,0.787741,0.775382
225,0.787744,0.787706,0.775347
226,0.787691,0.787687,0.775387
227,0.787626,0.787634,0.775248
