time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799943
1,0.799886,0.799886,0.799894
2,0.799849,0.799848,0.799864
3,0.799812,0.799811,0.799835
4,0.799769,0.799769,0.799799
5,0.799745,0.799744,0.799782
6,0.799717,0.799716,0.799761
7,0.799697,0.799696,0.799748
8,0.799605,0.799604,0.799662
9,0.799561,0.79956,0.799624
10,0.799523,0.799521,0.799592
11,0.799493,0.799491,0.799568
12,0.79945,0.799448,0.799531
13,0.799358,0.799355,0.799444
14,0.799287,0.799284,0.799379
15,0.799239,0.799236,0.799335
16,0.799165,0.799162,0.799266
17,0.799109,0.799105,0.799215
18,0.799083,0.799079,0.799193
19,0.798997,0.798992,0.799111
20,0.798946,0.798941,0.799064
21,0.798863,0.798858,0.798985
22,0.798803,0.798798,0.798929
23,0.798751,0.798746,0.798881
24,0.798685,0.798679,0.798817
25,0.798637,0.798631,0.798773
26,0.798549,0.798543,0.798688
27,0.798504,0.798497,0.798645
28,0.798416,0.798409,0.79856
29,0.798368,0.79836,0.798514
30,0.798289,0.798281,0.798438
31,0.798242,0.798234,0.798393
32,0.798178,0.798169,0.798331
33,0.798121,0.798113,0.798276
34,0.798093,0.798084,0.798251
35,0.798021,0.798012,0.79818
36,0.797964,0.797955,0.798125
37,0.797914,0.797904,0.798077
38,0.797869,0.797859,0.798034
39,0.797779,0.797769,0.797946
40,0.797743,0.797733,0.797912
41,0.797699,0.797689,0.797869
42,0.797631,0.79762,0.797802
43,0.797594,0.797582,0.797767
44,0.79755,0.797539,0.797725
45,0.797485,0.797473,0.797661
46,0.79743,0.797417,0.797608
47,0.797351,0.797338,0.79753
48,0.797284,0.797271,0.797465
49,0.797206,0.797193,0.797388
50,0.797184,0.797171,0.797367
51,0.797118,0.797104,0.797302
52,0.797062,0.797048,0.797248
53,0.797003,0.796988,0.79719
54,0.79693,0.796915,0.797118
55,0.796846,0.796831,0.797035
56,0.796762,0.796747,0.796952
57,0.796741,0.796725,0.796932
58,0.796682,0.796666,0.796873
59,0.796654,0.796638,0.796846
60,0.796575,0.796559,0.796769
61,0.796485,0.796468,0.796679
62,0.796442,0.796425,0.796637
63,0.796355,0.796337,0.79655
64,0.796268,0.79625,0.796464
65,0.796228,0.796209,0.796424
66,0.796177,0.796159,0.796374
67,0.796112,0.796094,0.796309
68,0.796035,0.796015,0.796232
69,0.795988,0.795969,0.796185
70,0.795923,0.795903,0.796121
71,0.795876,0.795856,0.796074
72,0.795788,0.795768,0.795986
73,0.795731,0.79571,0.795929
74,0.795654,0.795633,0.795851
75,0.795615,0.795594,0.795813
76,0.795582,0.79556,0.795779
77,0.795523,0.795501,0.79572
78,0.795447,0.795425,0.795645
79,0.795379,0.795357,0.795577
80,0.795331,0.795308,0.795528
81,0.795277,0.795254,0.795474
82,0.795233,0.79521,0.79543
83,0.795191,0.795168,0.795388
84,0.79514,0.795116,0.795337
85,0.795121,0.795097,0.795318
86,0.795062,0.795038,0.795259
87,0.795033,0.795009,0.79523
88,0.794945,0.794921,0.795143
89,0.794885,0.79486,0.795083
90,0.79485,0.794825,0.795048
91,0.794805,0.79478,0.795003
92,0.794717,0.794691,0.794916
93,0.794641,0.794615,0.79484
94,0.79456,0.794533,0.794758
95,0.794482,0.794455,0.794681
96,0.794407,0.794379,0.794604
97,0.794362,0.794334,0.794559
98,0.7943,0.794272,0.794496
99,0.794246,0.794218,0.794442
100,0.794222,0.794194,0.794418
101,0.794203,0.794174,0.794398
102,0.794164,0.794136,0.79436
103,0.794141,0.794112,0.794336
104,0.794105,0.794076,0.794301
105,0.794048,0.794019,0.794244
106,0.794018,0.793989,0.794215
107,0.793985,0.793956,0.794182
108,0.793901,0.793872,0.794099
109,0.793813,0.793783,0.794011
110,0.793722,0.793691,0.79392
111,0.793693,0.793662,0.793891
112,0.79361,0.793579,0.793808
113,0.793554,0.793522,0.793752
114,0.793513,0.793481,0.793711
115,0.793455,0.793423,0.793654
116,0.793414,0.793382,0.793612
117,0.793335,0.793302,0.793533
118,0.793245,0.793212,0.793443
119,0.793162,0.793129,0.79336
120,0.793137,0.793104,0.793334
121,0.7931,0.793066,0.793297
122,0.793022,0.792988,0.793218
123,0.792989,0.792954,0.793185
124,0.792935,0.792901,0.793131
125,0.792863,0.792828,0.793059
126,0.792814,0.792779,0.793009
127,0.792779,0.792743,0.792974
128,0.792697,0.792662,0.792892
129,0.792664,0.792628,0.792858
130,0.792637,0.792601,0.792831
131,0.792606,0.792569,0.7928
132,0.792581,0.792544,0.792775
133,0.792496,0.79246,0.792691
134,0.792472,0.792435,0.792667
135,0.792444,0.792406,0.792639
136,0.792357,0.79232,0.792552
137,0.792284,0.792246,0.79248
138,0.792232,0.792194,0.792428
139,0.792211,0.792172,0.792406
140,0.79213,0.792091,0.792326
141,0.792096,0.792057,0.792292
142,0.792017,0.791978,0.792213
143,0.791949,0.791909,0.792145
144,0.791856,0.791816,0.792053
145,0.791785,0.791744,0.791981
146,0.791763,0.791722,0.791959
147,0.791682,0.791641,0.791877
148,0.791601,0.791559,0.791796
149,0.791537,0.791495,0.791731
150,0.791486,0.791444,0.79168
151,0.791457,0.791415,0.791651
152,0.791421,0.791378,0.791613
153,0.791363,0.79132,0.791556
154,0.791312,0.79127,0.791505
155,0.791255,0.791212,0.791447
156,0.791169,0.791126,0.79136
157,0.791143,0.791099,0.791333
158,0.791123,0.791079,0.791313
159,0.791098,0.791055,0.791289
160,0.791012,0.790968,0.791202
161,0.790936,0.790891,0.791126
162,0.790908,0.790864,0.791098
163,0.790883,0.790838,0.791072
164,0.79084,0.790795,0.791029
165,0.790784,0.790739,0.790973
166,0.790753,0.790707,0.790941
167,0.790701,0.790656,0.79089
168,0.790663,0.790617,0.790852
169,0.790598,0.790552,0.790787
170,0.790523,0.790476,0.790712
171,0.790498,0.790451,0.790687
172,0.790431,0.790384,0.79062
173,0.790355,0.790307,0.790544
174,0.790309,0.790261,0.790498
175,0.79029,0.790243,0.790479
176,0.79026,0.790212,0.790449
177,0.790227,0.790179,0.790416
178,0.790173,0.790125,0.790363
179,0.790087,0.790038,0.790277
180,0.790019,0.78997,0.790209
181,0.789981,0.789931,0.790171
182,0.789889,0.789839,0.79008
183,0.789832,0.789782,0.790022
184,0.789761,0.789711,0.789951
185,0.789719,0.789669,0.789909
186,0.789632,0.78958,0.789821
187,0.789606,0.789554,0.789795
188,0.789552,0.7895,0.789741
189,0.789509,0.789457,0.789697
190,0.789479,0.789427,0.789667
191,0.789429,0.789376,0.789617
192,0.789347,0.789294,0.789535
193,0.789324,0.789271,0.789511
194,0.789231,0.789178,0.789419
195,0.789197,0.789143,0.789384
196,0.789151,0.789098,0.789338
197,0.78906,0.789006,0.789246
198,0.789028,0.788974,0.789214
199,0.788999,0.788945,0.789185
200,0.788947,0.788892,0.789132
201,0.788915,0.78886,0.789101
202,0.788852,0.788797,0.789038
203,0.788815,0.78876,0.789001
204,0.788737,0.788681,0.788922
205,0.788665,0.788609,0.78885
206,0.788636,0.788579,0.78882
207,0.788615,0.788559,0.7888
208,0.788594,0.788537,0.788778
209,0.788525,0.788469,0.78871
210,0.788455,0.788398,0.78864
211,0.788396,0.788339,0.788581
212,0.788306,0.788248,0.78849
213,0.788253,0.788195,0.788437
214,0.788219,0.788161,0.788403
215,0.788193,0.788135,0.788377
216,0.788117,0.788058,0.7883
217,0.788097,0.788038,0.78828
218,0.788023,0.787964,0.788206
219,0.787995,0.787936,0.788178
220,0.787975,0.787915,0.788157
221,0.787956,0.787896,0.788139
222,0.787889,0.787829,0.788072
223,0.787798,0.787738,0.787982
224,0.787763,0.787702,0.787946
225,0.787744,0.787683,0.787927
226,0.787691,0.78763,0.787874
227,0.787626,0.787565,0.78781
228,0.787539,0.787478,0.787723
229,0.787505,0.787443,0.787689
230,0.787482,0.78742,0.787666
231,0.787455,0.787393,0.787639
232,0.787423,0.787361,0.787608
233,0.787341,0.787279,0.787527
234,0.787294,0.787231,0.787479
235,0.787207,0.787144,0.787393
236,0.787131,0.787067,0.787317
237,0.787082,0.787018,0.787268
238,0.787013,0.786949,0.787199
239,0.786955,0.78689,0.787141
240,0.786904,0.786839,0.787089
241,0.786821,0.786756,0.787006
242,0.786779,0.786713,0.786964
243,0.786755,0.786689,0.786939
244,0.78672,0.786655,0.786905
245,0.786688,0.786622,0.786873
246,0.786653,0.786587,0.786838
247,0.786623,0.786557,0.786808
248,0.786589,0.786523,0.786775
249,0.786563,0.786496,0.786749
250,0.78653,0.786463,0.786717
251,0.786483,0.786416,0.786671
252,0.786445,0.786378,0.786634
253,0.786359,0.786291,0.786549
254,0.786305,0.786237,0.786496
255,0.786214,0.786145,0.786405
256,0.786122,0.786053,0.786314
257,0.786043,0.785974,0.786235
258,0.785988,0.785919,0.78618
259,0.785901,0.785831,0.786093
260,0.78585,0.78578,0.786042
261,0.78583,0.78576,0.786022
262,0.785778,0.785707,0.78597
263,0.78571,0.785639,0.785902
264,0.785647,0.785576,0.785839
265,0.785576,0.785504,0.785768
266,0.785541,0.78547,0.785734
267,0.785501,0.785429,0.785693
268,0.785444,0.785372,0.785636
269,0.785372,0.785299,0.785564
270,0.785288,0.785215,0.78548
271,0.78523,0.785157,0.785422
272,0.785143,0.785069,0.785334
273,0.785105,0.785032,0.785297
274,0.785078,0.785004,0.785269
275,0.785046,0.784972,0.785237
276,0.785027,0.784953,0.785218
277,0.784949,0.784874,0.78514
278,0.784916,0.784842,0.785108
279,0.784854,0.784779,0.785045
280,0.78482,0.784744,0.785011
281,0.784796,0.784721,0.784988
282,0.784719,0.784644,0.784912
283,0.784684,0.784608,0.784877
284,0.784623,0.784547,0.784817
285,0.784567,0.784491,0.784761
286,0.784486,0.784409,0.78468
287,0.784403,0.784326,0.784598
288,0.784339,0.784261,0.784533
289,0.784264,0.784186,0.784458
290,0.784176,0.784097,0.78437
291,0.784151,0.784072,0.784344
292,0.784092,0.784013,0.784285
293,0.78403,0.783951,0.784223
294,0.784011,0.783931,0.784204
295,0.783964,0.783885,0.784157
296,0.783887,0.783807,0.78408
297,0.783857,0.783777,0.78405
298,0.783809,0.783728,0.784002
299,0.783764,0.783683,0.783957
300,0.783686,0.783605,0.78388
301,0.783628,0.783546,0.783821
302,0.783569,0.783488,0.783763
303,0.783516,0.783434,0.783709
304,0.783427,0.783345,0.783621
305,0.783384,0.783302,0.783578
306,0.783306,0.783223,0.783499
307,0.783256,0.783173,0.783448
308,0.783222,0.783139,0.783415
309,0.783177,0.783094,0.78337
310,0.783112,0.783028,0.783304
311,0.783042,0.782958,0.783234
312,0.782999,0.782914,0.783191
