time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799942
1,0.799886,0.799883,0.799758
2,0.799849,0.799823,0.799572
3,0.799812,0.799784,0.799405
4,0.799769,0.799745,0.799238
5,0.799745,0.799701,0.799063
6,0.799717,0.799675,0.798907
7,0.799697,0.799646,0.798747
8,0.799605,0.799625,0.798596
9,0.799561,0.799528,0.798364
10,0.799523,0.799482,0.798182
11,0.799493,0.799442,0.798006
12,0.79945,0.79941,0.797839
13,0.799358,0.799365,0.797657
14,0.799287,0.799269,0.797421
15,0.799239,0.799195,0.797206
16,0.799165,0.799144,0.797014
17,0.799109,0.799066,0.796795
18,0.799083,0.799008,0.796594
19,0.798997,0.79898,0.796427
20,0.798946,0.79889,0.796195
21,0.798863,0.798836,0.796001
22,0.798803,0.798749,0.795773
23,0.798751,0.798686,0.79557
24,0.798685,0.798632,0.795377
25,0.798637,0.798562,0.795169
26,0.798549,0.798512,0.794983
27,0.798504,0.79842,0.794754
28,0.798416,0.798372,0.794572
29,0.798368,0.79828,0.794345
30,0.798289,0.798229,0.794163
31,0.798242,0.798147,0.79395
32,0.798178,0.798097,0.793772
33,0.798121,0.79803,0.793579
34,0.798093,0.79797,0.793395
35,0.798021,0.797941,0.793246
36,0.797964,0.797865,0.793051
37,0.797914,0.797805,0.792874
38,0.797869,0.797753,0.792707
39,0.797779,0.797706,0.792548
40,0.797743,0.797611,0.792341
41,0.797699,0.797574,0.792195
42,0.797631,0.797527,0.792043
43,0.797594,0.797455,0.791866
44,0.79755,0.797417,0.791726
45,0.797485,0.797371,0.79158
46,0.79743,0.797302,0.791413
47,0.797351,0.797244,0.791258
48,0.797284,0.797161,0.791078
49,0.797206,0.797091,0.790913
50,0.797184,0.797009,0.790736
51,0.797118,0.796986,0.790622
52,0.797062,0.796916,0.790462
53,0.797003,0.796858,0.790316
54,0.79693,0.796796,0.790167
55,0.796846,0.796719,0.790005
56,0.796762,0.796631,0.789832
57,0.796741,0.796543,0.789659
58,0.796682,0.796521,0.789556
59,0.796654,0.796459,0.789416
60,0.796575,0.796429,0.789311
61,0.796485,0.796347,0.789154
62,0.796442,0.796252,0.788984
63,0.796355,0.796207,0.788866
64,0.796268,0.796116,0.788702
65,0.796228,0.796024,0.788539
66,0.796177,0.795982,0.788428
67,0.796112,0.795929,0.78831
68,0.796035,0.795861,0.788177
69,0.795988,0.795779,0.788032
70,0.795923,0.79573,0.787922
71,0.795876,0.795662,0.787796
