time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799922
1,0.799886,0.799885,0.798486
2,0.799849,0.799829,0.797309
3,0.799812,0.79979,0.796207
4,0.799769,0.799752,0.794754
5,0.799745,0.79971,0.793122
6,0.799717,0.799685,0.791205
7,0.799697,0.799656,0.789886
8,0.799605,0.799636,0.789103
9,0.799561,0.799545,0.788181
10,0.799523,0.7995,0.787289
11,0.799493,0.799463,0.786256
12,0.79945,0.799433,0.78537
13,0.799358,0.79939,0.784145
14,0.799287,0.799303,0.783038
15,0.799239,0.799236,0.782444
16,0.799165,0.799189,0.781581
17,0.799109,0.799117,0.780977
18,0.799083,0.799061,0.780406
19,0.798997,0.799035,0.780104
20,0.798946,0.798952,0.780122
21,0.798863,0.798899,0.780495
22,0.798803,0.798817,0.780722
23,0.798751,0.798757,0.781143
24,0.798685,0.798708,0.781112
25,0.798637,0.798642,0.780947
26,0.798549,0.798594,0.781134
27,0.798504,0.79851,0.78101
28,0.798416,0.798463,0.781741
29,0.798368,0.798377,0.781368
30,0.798289,0.798329,0.781349
31,0.798242,0.798252,0.781711
32,0.798178,0.798202,0.782263
33,0.798121,0.798138,0.783038
34,0.798093,0.798083,0.783555
35,0.798021,0.798055,0.784459
36,0.797964,0.797985,0.78552
37,0.797914,0.797928,0.787647
38,0.797869,0.797881,0.789669
39,0.797779,0.797838,0.79176
40,0.797743,0.797747,0.793677
41,0.797699,0.797711,0.79555
42,0.797631,0.797666,0.797592
43,0.797594,0.797598,0.799472
44,0.79755,0.797561,0.800986
45,0.797485,0.79752,0.802046
46,0.79743,0.797456,0.803386
47,0.797351,0.797401,0.805067
48,0.797284,0.79732,0.806074
49,0.797206,0.797252,0.807235
50,0.797184,0.797179,0.808229
51,0.797118,0.797156,0.808931
52,0.797062,0.797091,0.8089
53,0.797003,0.797036,0.808874
54,0.79693,0.796976,0.809028
55,0.796846,0.796901,0.8093
56,0.796762,0.796815,0.809474
57,0.796741,0.796733,0.808992
58,0.796682,0.796712,0.808659
59,0.796654,0.796652,0.807696
60,0.796575,0.796623,0.806692
61,0.796485,0.796546,0.806486
62,0.796442,0.796456,0.806974
63,0.796355,0.796415,0.807656
64,0.796268,0.79633,0.807909
