time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799981
1,0.799886,0.799886,0.803564
2,0.799849,0.799829,0.806972
3,0.799812,0.799792,0.810172
4,0.799769,0.799755,0.812929
5,0.799745,0.799712,0.815382
6,0.799717,0.799688,0.817571
7,0.799697,0.79966,0.819894
8,0.799605,0.79964,0.822269
9,0.799561,0.799548,0.824272
10,0.799523,0.799504,0.826025
11,0.799493,0.799466,0.827673
12,0.79945,0.799436,0.829129
13,0.799358,0.799393,0.83039
14,0.799287,0.799301,0.831545
15,0.799239,0.79923,0.832765
16,0.799165,0.799182,0.833825
17,0.799109,0.799108,0.834756
18,0.799083,0.799052,0.835705
19,0.798997,0.799026,0.836735
20,0.798946,0.79894,0.837691
21,0.798863,0.798889,0.838846
22,0.798803,0.798806,0.839895
23,0.798751,0.798746,0.841159
24,0.798685,0.798694,0.84225
25,0.798637,0.798628,0.843255
26,0.798549,0.79858,0.844171
27,0.798504,0.798492,0.845226
28,0.798416,0.798447,0.846452
29,0.798368,0.798359,0.847145
30,0.798289,0.798311,0.848053
31,0.798242,0.798232,0.848878
32,0.798178,0.798185,0.849736
33,0.798121,0.798121,0.850631
34,0.798093,0.798064,0.851551
35,0.798021,0.798036,0.852515
36,0.797964,0.797964,0.853438
37,0.797914,0.797907,0.854509
38,0.797869,0.797857,0.855764
39,0.797779,0.797812,0.856807
40,0.797743,0.797722,0.857738
41,0.797699,0.797686,0.858596
42,0.797631,0.797642,0.859479
43,0.797594,0.797574,0.860349
44,0.79755,0.797537,0.861261
45,0.797485,0.797493,0.861894
46,0.79743,0.797428,0.862749
47,0.797351,0.797373,0.863823
48,0.797284,0.797294,0.864626
49,0.797206,0.797227,0.865398
50,0.797184,0.797149,0.866205
51,0.797118,0.797127,0.867018
52,0.797062,0.797061,0.867525
53,0.797003,0.797005,0.867878
54,0.79693,0.796946,0.868277
55,0.796846,0.796873,0.868754
56,0.796762,0.796789,0.868875
57,0.796741,0.796705,0.868848
58,0.796682,0.796684,0.868903
59,0.796654,0.796625,0.868581
60,0.796575,0.796597,0.868108
61,0.796485,0.796518,0.867843
62,0.796442,0.796428,0.867863
63,0.796355,0.796385,0.868027
64,0.796268,0.796298,0.867999
65,0.796228,0.796211,0.867987
66,0.796177,0.796171,0.867845
67,0.796112,0.79612,0.867775
68,0.796035,0.796055,0.867442
69,0.795988,0.795978,0.866969
70,0.795923,0.795931,0.866715
71,0.795876,0.795866,0.866587
72,0.795788,0.795819,0.866435
73,0.795731,0.795731,0.866198
74,0.795654,0.795674,0.86608
75,0.795615,0.795597,0.865985
76,0.795582,0.795558,0.866073
77,0.795523,0.795525,0.86625
78,0.795447,0.795466,0.866357
79,0.795379,0.79539,0.866602
80,0.795331,0.795322,0.867008
81,0.795277,0.795274,0.86719
82,0.795233,0.79522,0.867232
83,0.795191,0.795176,0.86734
84,0.79514,0.795134,0.867234
85,0.795121,0.795083,0.867105
86,0.795062,0.795064,0.866948
87,0.795033,0.795005,0.866807
88,0.794945,0.794976,0.866454
89,0.794885,0.794888,0.866206
90,0.79485,0.794828,0.865795
91,0.794805,0.794793,0.865564
92,0.794717,0.794748,0.865245
93,0.794641,0.79466,0.865082
94,0.79456,0.794584,0.865051
95,0.794482,0.794503,0.865042
96,0.794407,0.794425,0.86511
97,0.794362,0.79435,0.865225
98,0.7943,0.794305,0.865362
99,0.794246,0.794243,0.865309
100,0.794222,0.794189,0.865401
101,0.794203,0.794165,0.865599
102,0.794164,0.794146,0.865671
103,0.794141,0.794107,0.865743
104,0.794105,0.794084,0.865701
105,0.794048,0.794048,0.865726
106,0.794018,0.793991,0.865721
107,0.793985,0.793961,0.865801
108,0.793901,0.793928,0.865906
109,0.793813,0.793844,0.865881
110,0.793722,0.793756,0.865728
111,0.793693,0.793665,0.865588
112,0.79361,0.793636,0.865465
113,0.793554,0.793553,0.865514
114,0.793513,0.793497,0.865747
115,0.793455,0.793456,0.865667
116,0.793414,0.793398,0.865655
117,0.793335,0.793357,0.865409
118,0.793245,0.793278,0.865357
119,0.793162,0.793188,0.865164
120,0.793137,0.793105,0.86489
121,0.7931,0.79308,0.864799
122,0.793022,0.793043,0.86453
123,0.792989,0.792965,0.864304
124,0.792935,0.792932,0.864036
125,0.792863,0.792878,0.863888
126,0.792814,0.792806,0.863626
127,0.792779,0.792757,0.863134
128,0.792697,0.792722,0.862677
129,0.792664,0.79264,0.862399
130,0.792637,0.792607,0.862277
131,0.792606,0.79258,0.862114
132,0.792581,0.792549,0.862027
133,0.792496,0.792524,0.862012
134,0.792472,0.792439,0.86204
135,0.792444,0.792415,0.862248
136,0.792357,0.792387,0.862695
137,0.792284,0.7923,0.863023
138,0.792232,0.792227,0.863211
139,0.792211,0.792175,0.863663
140,0.79213,0.792154,0.863903
141,0.792096,0.792073,0.863835
142,0.792017,0.792039,0.863778
143,0.791949,0.79196,0.863548
144,0.791856,0.791892,0.863464
145,0.791785,0.791799,0.863321
146,0.791763,0.791728,0.863147
147,0.791682,0.791706,0.863308
148,0.791601,0.791625,0.863515
149,0.791537,0.791544,0.863632
150,0.791486,0.79148,0.863765
151,0.791457,0.791429,0.863838
152,0.791421,0.7914,0.863998
153,0.791363,0.791364,0.864135
154,0.791312,0.791306,0.864305
155,0.791255,0.791255,0.864564
156,0.791169,0.791198,0.864853
157,0.791143,0.791112,0.864987
158,0.791123,0.791086,0.865425
159,0.791098,0.791066,0.865799
160,0.791012,0.791041,0.866238
161,0.790936,0.790955,0.866509
162,0.790908,0.790879,0.866897
163,0.790883,0.790851,0.867349
164,0.79084,0.790826,0.867854
165,0.790784,0.790783,0.86837
166,0.790753,0.790727,0.868778
167,0.790701,0.790696,0.869357
168,0.790663,0.790644,0.86967
169,0.790598,0.790606,0.86984
170,0.790523,0.790541,0.870041
171,0.790498,0.790466,0.870173
172,0.790431,0.790441,0.870435
173,0.790355,0.790374,0.870378
174,0.790309,0.790298,0.870362
175,0.79029,0.790252,0.870475
176,0.79026,0.790233,0.870675
177,0.790227,0.790203,0.870384
178,0.790173,0.79017,0.870044
179,0.790087,0.790116,0.869712
180,0.790019,0.79003,0.869496
