time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799985
1,0.799886,0.799886,0.803891
2,0.799849,0.799829,0.807585
3,0.799812,0.799792,0.811061
4,0.799769,0.799755,0.814177
5,0.799745,0.799712,0.817019
6,0.799717,0.799688,0.819626
7,0.799697,0.79966,0.822232
8,0.799605,0.79964,0.824798
9,0.799561,0.799548,0.827041
10,0.799523,0.799504,0.829087
11,0.799493,0.799466,0.831011
12,0.79945,0.799436,0.832763
13,0.799358,0.799393,0.834338
14,0.799287,0.799301,0.835778
15,0.799239,0.79923,0.837217
16,0.799165,0.799182,0.838523
17,0.799109,0.799108,0.839698
18,0.799083,0.799052,0.840851
19,0.798997,0.799026,0.842026
20,0.798946,0.79894,0.843097
21,0.798863,0.798889,0.844267
22,0.798803,0.798806,0.84533
23,0.798751,0.798746,0.846502
24,0.798685,0.798694,0.847545
25,0.798637,0.798628,0.848504
26,0.798549,0.79858,0.849393
27,0.798504,0.798492,0.850326
28,0.798416,0.798447,0.851357
29,0.798368,0.798359,0.852031
30,0.798289,0.798311,0.852832
31,0.798242,0.798232,0.853552
32,0.798178,0.798185,0.854288
33,0.798121,0.798121,0.855024
34,0.798093,0.798064,0.855763
35,0.798021,0.798036,0.856526
36,0.797964,0.797964,0.857235
37,0.797914,0.797907,0.858025
38,0.797869,0.797857,0.858917
39,0.797779,0.797812,0.859674
40,0.797743,0.797722,0.860335
41,0.797699,0.797686,0.860964
42,0.797631,0.797642,0.861596
43,0.797594,0.797574,0.862202
44,0.79755,0.797537,0.862838
45,0.797485,0.797493,0.863297
46,0.79743,0.797428,0.863872
47,0.797351,0.797373,0.864577
48,0.797284,0.797294,0.865103
49,0.797206,0.797227,0.86561
50,0.797184,0.797149,0.866128
51,0.797118,0.797127,0.866667
52,0.797062,0.797061,0.867
53,0.797003,0.797005,0.867241
54,0.79693,0.796946,0.867503
55,0.796846,0.796873,0.867803
56,0.796762,0.796789,0.867881
57,0.796741,0.796705,0.867868
58,0.796682,0.796684,0.867926
59,0.796654,0.796625,0.86774
60,0.796575,0.796597,0.867473
61,0.796485,0.796518,0.867307
62,0.796442,0.796428,0.867307
63,0.796355,0.796385,0.867408
64,0.796268,0.796298,0.867376
65,0.796228,0.796211,0.867351
66,0.796177,0.796171,0.867266
67,0.796112,0.79612,0.867218
68,0.796035,0.796055,0.867006
69,0.795988,0.795978,0.866703
70,0.795923,0.795931,0.866543
71,0.795876,0.795866,0.866451
72,0.795788,0.795819,0.86635
73,0.795731,0.795731,0.866182
74,0.795654,0.795674,0.866096
75,0.795615,0.795597,0.866016
76,0.795582,0.795558,0.86606
77,0.795523,0.795525,0.866159
78,0.795447,0.795466,0.866207
79,0.795379,0.79539,0.866329
80,0.795331,0.795322,0.866551
81,0.795277,0.795274,0.866646
82,0.795233,0.79522,0.866655
83,0.795191,0.795176,0.866707
84,0.79514,0.795134,0.866631
85,0.795121,0.795083,0.866537
86,0.795062,0.795064,0.866439
87,0.795033,0.795005,0.866334
88,0.794945,0.794976,0.866113
89,0.794885,0.794888,0.865932
90,0.79485,0.794828,0.865663
91,0.794805,0.794793,0.865512
92,0.794717,0.794748,0.865304
93,0.794641,0.79466,0.865172
94,0.79456,0.794584,0.865124
95,0.794482,0.794503,0.865087
96,0.794407,0.794425,0.865098
97,0.794362,0.79435,0.865139
98,0.7943,0.794305,0.865205
99,0.794246,0.794243,0.865152
100,0.794222,0.794189,0.865188
101,0.794203,0.794165,0.865301
102,0.794164,0.794146,0.865339
103,0.794141,0.794107,0.86537
104,0.794105,0.794084,0.865338
105,0.794048,0.794048,0.86534
106,0.794018,0.793991,0.865316
107,0.793985,0.793961,0.865354
108,0.793901,0.793928,0.865404
109,0.793813,0.793844,0.865356
110,0.793722,0.793756,0.865228
111,0.793693,0.793665,0.865109
112,0.79361,0.793636,0.865023
113,0.793554,0.793553,0.865019
114,0.793513,0.793497,0.865137
115,0.793455,0.793456,0.865073
116,0.793414,0.793398,0.865043
117,0.793335,0.793357,0.864879
118,0.793245,0.793278,0.864817
119,0.793162,0.793188,0.864665
120,0.793137,0.793105,0.864469
121,0.7931,0.79308,0.864406
122,0.793022,0.793043,0.864231
123,0.792989,0.792965,0.864066
124,0.792935,0.792932,0.863894
125,0.792863,0.792878,0.863786
126,0.792814,0.792806,0.863603
127,0.792779,0.792757,0.863291
128,0.792697,0.792722,0.863006
129,0.792664,0.79264,0.862809
130,0.792637,0.792607,0.862726
131,0.792606,0.79258,0.862621
132,0.792581,0.792549,0.862559
133,0.792496,0.792524,0.862543
134,0.792472,0.792439,0.862529
135,0.792444,0.792415,0.862647
136,0.792357,0.792387,0.862905
137,0.792284,0.7923,0.86307
138,0.792232,0.792227,0.863155
139,0.792211,0.792175,0.863407
140,0.79213,0.792154,0.863544
141,0.792096,0.792073,0.863472
142,0.792017,0.792039,0.863425
143,0.791949,0.79196,0.863257
144,0.791856,0.791892,0.86318
145,0.791785,0.791799,0.863059
146,0.791763,0.791728,0.862927
147,0.791682,0.791706,0.863017
148,0.791601,0.791625,0.863111
149,0.791537,0.791544,0.863151
150,0.791486,0.79148,0.863209
151,0.791457,0.791429,0.863235
152,0.791421,0.7914,0.863323
153,0.791363,0.791364,0.863395
154,0.791312,0.791306,0.863478
155,0.791255,0.791255,0.863618
156,0.791169,0.791198,0.863773
157,0.791143,0.791112,0.863824
158,0.791123,0.791086,0.864082
159,0.791098,0.791066,0.864304
160,0.791012,0.791041,0.864563
161,0.790936,0.790955,0.864696
162,0.790908,0.790879,0.864904
163,0.790883,0.790851,0.86517
164,0.79084,0.790826,0.865469
165,0.790784,0.790783,0.865767
166,0.790753,0.790727,0.865995
167,0.790701,0.790696,0.866335
168,0.790663,0.790644,0.866507
169,0.790598,0.790606,0.866598
170,0.790523,0.790541,0.866698
171,0.790498,0.790466,0.866752
172,0.790431,0.790441,0.866903
173,0.790355,0.790374,0.866846
174,0.790309,0.790298,0.866811
175,0.79029,0.790252,0.866865
176,0.79026,0.790233,0.866982
177,0.790227,0.790203,0.866798
178,0.790173,0.79017,0.866584
179,0.790087,0.790116,0.866367
180,0.790019,0.79003,0.866205
181,0.789981,0.789962,0.866026
182,0.789889,0.789924,0.865809
183,0.789832,0.789832,0.865602
184,0.789761,0.789775,0.865346
185,0.789719,0.789704,0.865118
186,0.789632,0.789662,0.864907
187,0.789606,0.789575,0.864543
188,0.789552,0.789549,0.864137
189,0.789509,0.789495,0.863713
190,0.789479,0.789452,0.863169
191,0.789429,0.789422,0.862551
192,0.789347,0.789372,0.862037
193,0.789324,0.78929,0.861524
194,0.789231,0.789267,0.861035
195,0.789197,0.789174,0.860478
196,0.789151,0.78914,0.859971
197,0.78906,0.789094,0.859476
198,0.789028,0.789003,0.858985
199,0.788999,0.788971,0.858581
200,0.788947,0.788942,0.858262
201,0.788915,0.78889,0.858012
202,0.788852,0.788858,0.857846
203,0.788815,0.788795,0.857769
204,0.788737,0.788758,0.857725
205,0.788665,0.78868,0.857644
206,0.788636,0.788608,0.857489
207,0.788615,0.788579,0.857348
208,0.788594,0.788558,0.857312
209,0.788525,0.788537,0.857327
210,0.788455,0.788468,0.857372
211,0.788396,0.788398,0.857515
212,0.788306,0.788339,0.857596
213,0.788253,0.788249,0.857723
214,0.788219,0.788196,0.857905
215,0.788193,0.788162,0.858023
216,0.788117,0.788136,0.85804
217,0.788097,0.78806,0.858076
218,0.788023,0.78804,0.858065
219,0.787995,0.787966,0.857818
220,0.787975,0.787938,0.857666
221,0.787956,0.787918,0.857586
222,0.787889,0.787899,0.85764
223,0.787798,0.787832,0.857686
224,0.787763,0.787741,0.857658
225,0.787744,0.787706,0.857633
226,0.787691,0.787687,0.857689
227,0.787626,0.787634,0.857553
228,0.787539,0.787569,0.857241
229,0.787505,0.787482,0.85696
230,0.787482,0.787448,0.856722
231,0.787455,0.787425,0.856605
232,0.787423,0.787398,0.856532
233,0.787341,0.787366,0.856405
234,0.787294,0.787284,0.856337
235,0.787207,0.787237,0.856315
236,0.787131,0.78715,0.856309
237,0.787082,0.787074,0.856149
238,0.787013,0.787025,0.855995
239,0.786955,0.786956,0.855828
240,0.786904,0.786898,0.855633
241,0.786821,0.786847,0.855521
242,0.786779,0.786764,0.855395
243,0.786755,0.786722,0.855312
244,0.78672,0.786698,0.855307
245,0.786688,0.786663,0.85525
246,0.786653,0.786631,0.855203
247,0.786623,0.786596,0.85522
248,0.786589,0.786566,0.855054
249,0.786563,0.786532,0.854727
250,0.78653,0.786506,0.854535
251,0.786483,0.786473,0.854381
252,0.786445,0.786426,0.85431
253,0.786359,0.786388,0.854229
254,0.786305,0.786302,0.854157
255,0.786214,0.786248,0.854153
256,0.786122,0.786157,0.854178
257,0.786043,0.786065,0.854122
258,0.785988,0.785986,0.854134
259,0.785901,0.785931,0.854098
260,0.78585,0.785844,0.85424
261,0.78583,0.785793,0.854277
262,0.785778,0.785773,0.854304
263,0.78571,0.785721,0.854396
264,0.785647,0.785653,0.854548
265,0.785576,0.78559,0.854629
266,0.785541,0.785519,0.854828
267,0.785501,0.785484,0.854988
268,0.785444,0.785444,0.855277
269,0.785372,0.785387,0.855479
270,0.785288,0.785315,0.855699
271,0.78523,0.785231,0.855892
272,0.785143,0.785173,0.856143
273,0.785105,0.785086,0.856473
274,0.785078,0.785048,0.856835
275,0.785046,0.785021,0.857158
276,0.785027,0.784989,0.857496
277,0.784949,0.78497,0.857816
278,0.784916,0.784892,0.857945
279,0.784854,0.784859,0.858206
280,0.78482,0.784797,0.858428
281,0.784796,0.784763,0.858662
282,0.784719,0.784739,0.858754
283,0.784684,0.784662,0.858861
284,0.784623,0.784627,0.858951
285,0.784567,0.784566,0.858913
286,0.784486,0.78451,0.858955
287,0.784403,0.784429,0.858944
288,0.784339,0.784346,0.859023
289,0.784264,0.784282,0.859053
290,0.784176,0.784207,0.859017
291,0.784151,0.784119,0.859031
292,0.784092,0.784094,0.859207
293,0.78403,0.784035,0.859405
294,0.784011,0.783973,0.8597
295,0.783964,0.783954,0.859877
296,0.783887,0.783907,0.85999
297,0.783857,0.78383,0.860156
298,0.783809,0.7838,0.860501
299,0.783764,0.783752,0.860844
300,0.783686,0.783707,0.861205
301,0.783628,0.783629,0.861332
302,0.783569,0.783571,0.861592
303,0.783516,0.783512,0.861874
304,0.783427,0.783459,0.862207
