time,soc_true,soc_kf,soc_fgo
0,0.799943,0.799943,0.799949
1,0.799886,0.799886,0.799999
2,0.799849,0.799828,0.799792
3,0.799812,0.799796,0.800459
4,0.799769,0.799758,0.800355
5,0.799745,0.799717,0.799212
6,0.799717,0.79969,0.798992
7,0.799697,0.799659,0.801244
8,0.799605,0.799637,0.802207
9,0.799561,0.799554,0.802644
10,0.799523,0.799504,0.803408
11,0.799493,0.799465,0.804804
12,0.79945,0.799433,0.806038
13,0.799358,0.799387,0.806225
14,0.799287,0.799291,0.808016
15,0.799239,0.799228,0.81059
16,0.799165,0.799176,0.811541
17,0.799109,0.799099,0.811788
18,0.799083,0.799051,0.811651
19,0.798997,0.799026,0.811503
20,0.798946,0.798951,0.811264
21,0.798863,0.798907,0.812014
22,0.798803,0.798817,0.81337
23,0.798751,0.798766,0.814591
24,0.798685,0.798721,0.816298
25,0.798637,0.798641,0.817805
26,0.798549,0.798596,0.819263
27,0.798504,0.798502,0.819216
28,0.798416,0.798452,0.819767
29,0.798368,0.798357,0.818549
30,0.798289,0.798308,0.817217
31,0.798242,0.79823,0.816078
32,0.798178,0.79818,0.816327
33,0.798121,0.798117,0.816881
34,0.798093,0.798057,0.816802
35,0.798021,0.79803,0.818103
36,0.797964,0.797958,0.818763
37,0.797914,0.797891,0.818561
38,0.797869,0.797843,0.818732
39,0.797779,0.797798,0.817834
40,0.797743,0.797704,0.816788
41,0.797699,0.797667,0.815182
42,0.797631,0.797621,0.81234
43,0.797594,0.797561,0.811114
44,0.79755,0.797524,0.810776
45,0.797485,0.797479,0.80883
46,0.79743,0.797406,0.806002
47,0.797351,0.797347,0.804946
48,0.797284,0.797258,0.801915
49,0.797206,0.797199,0.801499
50,0.797184,0.797128,0.800599
51,0.797118,0.797105,0.79949
52,0.797062,0.797032,0.798694
53,0.797003,0.796977,0.798378
54,0.79693,0.796922,0.798824
55,0.796846,0.796861,0.79967
56,0.796762,0.796774,0.797822
57,0.796741,0.796691,0.7949
58,0.796682,0.796671,0.790615
59,0.796654,0.796606,0.78605
60,0.796575,0.796579,0.780945
61,0.796485,0.7965,0.777341
62,0.796442,0.796402,0.774508
63,0.796355,0.79635,0.77245
64,0.796268,0.796266,0.769495
65,0.796228,0.796187,0.767318
66,0.796177,0.79615,0.765776
67,0.796112,0.796098,0.763855
68,0.796035,0.79604,0.761457
69,0.795988,0.795965,0.759546
70,0.795923,0.79592,0.758903
71,0.795876,0.795845,0.759206
72,0.795788,0.795792,0.758402
73,0.795731,0.795718,0.756936
74,0.795654,0.795651,0.756419
75,0.795615,0.795584,0.756741
76,0.795582,0.795544,0.7586
77,0.795523,0.795514,0.761006
78,0.795447,0.795457,0.763086
79,0.795379,0.795389,0.766372
80,0.795331,0.79531,0.767437
81,0.795277,0.795262,0.767282
82,0.795233,0.795206,0.766839
83,0.795191,0.795167,0.766363
84,0.79514,0.795131,0.767069
85,0.795121,0.795082,0.769042
86,0.795062,0.795063,0.76936
87,0.795033,0.795004,0.76787
88,0.794945,0.794972,0.768507
89,0.794885,0.794884,0.768823
90,0.79485,0.794823,0.767155
91,0.794805,0.794786,0.766124
92,0.794717,0.794741,0.763126
93,0.794641,0.794645,0.759533
94,0.79456,0.794564,0.75559
95,0.794482,0.794476,0.751875
96,0.794407,0.794393,0.748086
