time,current,voltage,soc_true
0,0.6187131731614036,4.200529462338055,0.799943
1,0.6187605103710138,4.126648279959598,0.799886
2,0.3527559472975962,3.6999175418232784,0.799849
3,0.41035555655060035,4.339848677973125,0.799812
4,0.4428750118371665,4.445557988035186,0.799769
5,0.29115063020075577,3.6799193952391613,0.799745
6,0.3296481311363866,3.0564779395916597,0.799717
7,0.23761270709968071,4.5628969766414675,0.799697
8,0.9014586545706459,4.198826130770604,0.799605
9,0.536544352160109,3.9128538876487706,0.799561
10,0.417581769319734,3.7875273046924502,0.799523
11,0.34867116447939783,4.110637342190018,0.799493
12,0.4946753623738625,4.456751245480669,0.79945
13,1.0403015377807066,3.335991025684182,0.799358
14,0.6784098311653596,3.7221009403164245,0.799287
15,0.5691241068736366,4.71289938653189,0.799239
16,0.8256674759786838,4.3069859870933485,0.799165
17,0.5162023538690297,4.212869329157823,0.799109
18,0.2691424490851646,4.0671092350201326,0.799083
19,0.819026900852462,4.04210045868925,0.798997
20,0.47383837088839703,3.6455036224927504,0.798946
21,0.9685658502206003,3.747103959973471,0.798863
22,0.5504290623211102,4.113873010521336,0.798803
23,0.48363849399818754,3.843369570702719,0.798751
24,0.8648564459047825,4.097809052700381,0.798685
25,0.48773668223630257,4.0831092284948705,0.798637
26,1.0113395372917238,4.646462468448135,0.798549
27,0.5479324400552904,3.8084971064022177,0.798504
28,1.0218813671205462,4.762277430197502,0.798416
29,0.5280355869597562,4.114635327919847,0.798368
30,0.8467707843032062,3.935224937418396,0.798289
31,0.5365454099855345,3.4702179631420322,0.798242
32,0.6776586504550219,3.9023616546637716,0.798178
33,0.6538233561808793,4.308173880109646,0.798121
34,0.29392325125161795,3.486134270267199,0.798093
35,0.7692355100750908,4.288784656417173,0.798021
36,0.7296458192301997,4.405906204190826,0.797964
37,0.5173374801348921,3.8965034485971475,0.797914
38,0.48305367741194,4.506854707639643,0.797869
39,1.0137536928114863,4.063341934871181,0.797779
40,0.40564265774052133,4.312373059815717,0.797743
41,0.48931341573027737,4.562054874182514,0.797699
42,0.6471867657165022,3.3562134686994187,0.797631
43,0.40660063063875684,3.6869863570480765,0.797594
44,0.4814805625674755,4.704236178957453,0.79755
45,0.7907500279002837,4.374894176303409,0.797485
46,0.6380645178649255,3.3145214507710534,0.79743
47,0.9554206189464365,4.800333147005288,0.797351
48,0.647339165031874,2.9889265317414946,0.797284
49,0.7576893863047635,4.207956586783143,0.797206
50,0.24743751348390583,4.145570684468989,0.797184
51,0.7980584946049135,3.870352572523596,0.797118
52,0.5868950324229082,3.842184925687098,0.797062
53,0.5950104749404983,3.722273056266843,0.797003
54,0.6604497011887821,3.860171288792665,0.79693
55,0.9362344070684769,5.067539937917471,0.796846
56,0.8967952992992216,4.432980903354737,0.796762
57,0.2195734565194474,4.594743783606371,0.796741
58,0.696248400968391,4.1015908030654575,0.796682
59,0.3010719778675137,4.243531862216759,0.796654
60,0.8446619052576254,3.417418579886433,0.796575
61,1.0629251657806817,3.688251135836077,0.796485
62,0.5662121330817955,3.7358439872422173,0.796442
63,0.9016385434717316,4.292559511604632,0.796355
64,0.8556910126463094,3.703978339013988,0.796268
65,0.3935285199628431,3.791329602614078,0.796228
66,0.5686788729971674,4.117505970619799,0.796177
67,0.623456970924543,4.149821918666573,0.796112
68,0.8094839641619953,3.7982645696516903,0.796035
69,0.4898803005459645,3.5602892987591175,0.795988
70,0.8075588571763215,3.6348998169307865,0.795923
71,0.5718846421424088,4.370748090275162,0.795876
72,0.8005260293641981,4.189617293013967,0.795788
73,0.7187734701818006,3.6508730014965765,0.795731
74,0.7314372366580459,3.6846714295842027,0.795654
75,0.42454471165816265,3.4721309636081483,0.795615
76,0.32924335836734586,3.808727254969564,0.795582
77,0.6147669207419418,4.085695197089262,0.795523
78,0.734822475386276,3.5545951331697645,0.795447
79,0.8544018949798398,4.755489751145879,0.795379
80,0.5142541628577415,4.437511427989391,0.795331
81,0.6027790912047054,4.0891006269122405,0.795277
82,0.42012796791265106,4.016087705793338,0.795233
83,0.3890993072164686,3.5838874032972483,0.795191
84,0.5277412331733757,3.5411415891972258,0.79514
85,0.2147335306842348,4.611010032863074,0.795121
86,0.6319139123425664,4.621112202042675,0.795062
87,0.3437818395405783,3.2591042239915184,0.795033
88,0.9537090469092826,4.067702365436544,0.794945
89,0.6578840614520401,4.704327115772182,0.794885
90,0.3948770936813786,3.7839315965550355,0.79485
91,0.49007360347694984,4.684110659888062,0.794805
92,1.040689625136665,4.153084398402686,0.794717
93,0.8664508655407904,4.094029110630815,0.794641
94,0.9592516653565064,3.8780508483964176,0.79456
95,0.8928383791175994,3.9848090503115166,0.794482
96,0.9289384161123202,3.7891096587755735,0.794407
97,0.5280069175864942,4.140277500513238,0.794362
98,0.7865943273904947,4.224462804834862,0.7943
99,0.5485573266906112,3.748946158744486,0.794246
100,0.2754473000931978,3.2021248847115773,0.794222
101,0.18248746434219787,4.035468359204788,0.794203
102,0.4524129718441389,3.5986262048883275,0.794164
103,0.25713222583247425,3.651372576324095,0.794141
104,0.4225367287402683,3.694311147039334,0.794105
105,0.7224513391712696,4.346148777904118,0.794048
106,0.341565241683529,3.5427742015832373,0.794018
107,0.34534728429027894,3.647039882858689,0.793985
108,0.8046465040401215,4.33494786880407,0.793901
109,1.008023356174136,3.7627773492835197,0.793813
110,0.9541162352831406,3.531755928617978,0.793722
111,0.33283012222262975,4.383393907968321,0.793693
112,0.8516659359073294,3.7937103153399754,0.79361
113,0.5489634199720302,3.93088765934957,0.793554
114,0.4315414918603577,4.143349681227229,0.793513
115,0.6531088208028057,4.119197753149646,0.793455
116,0.45349677080293854,4.472618417488375,0.793414
117,0.7827563317634832,3.795538719184544,0.793335
118,1.1507448345289952,3.4673874651738923,0.793245
119,0.8793085730452648,4.174907875704336,0.793162
120,0.20671221248733812,3.809051456770995,0.793137
121,0.44180912078313367,4.481919727815806,0.7931
122,0.843337525178239,3.5885222883131793,0.793022
123,0.3522354132677949,3.9497414315252892,0.792989
124,0.5638306302786213,3.334900236717295,0.792935
125,0.7644047736854809,4.379794285847589,0.792863
126,0.6233695680075269,4.689928692437031,0.792814
127,0.3973058451179099,3.8076925463683824,0.792779
128,0.8998946484293748,3.7662374451819725,0.792697
129,0.3563934890056073,3.623596467900765,0.792664
130,0.3406324110496965,3.7618842362486844,0.792637
131,0.36448836375136023,4.237323430201204,0.792606
132,0.29733632907946267,3.7751789725524914,0.792581
133,0.9338383683194071,4.104582751653714,0.792496
134,0.2890816580696736,3.934149135653613,0.792472
135,0.3206162224157071,4.144814798790711,0.792444
136,0.8988834788483914,3.8697017486719476,0.792357
137,0.8161746450138643,4.544101188827911,0.792284
138,0.6794255517322008,4.566692682315062,0.792232
139,0.2385367019554747,3.4749971325975415,0.792211
140,0.9793687331891976,4.122519539858941,0.79213
141,0.417869331623464,4.003536460050268,0.792096
142,0.8963524452786272,3.789771700739688,0.792017
143,0.8592196731001011,4.0687423039295,0.791949
144,0.7793872978058571,4.460304740563683,0.791856
145,0.632802359453612,3.237102756576015,0.791785
146,0.2758478624841422,3.048278269338523,0.791763
147,0.8205611684534814,4.572836186012837,0.791682
148,0.8836172025057495,3.9573138865657884,0.791601
149,0.8086324911619991,4.0407266929591446,0.791537
150,0.5594283759509832,3.6261294211004866,0.791486
151,0.36510739545622056,3.997272400356616,0.791457
152,0.3822279890077208,4.580428963587321,0.791421
153,0.6602088382223562,4.169358191450411,0.791363
154,0.5485797465692773,4.034400340120919,0.791312
155,0.7139015754260832,3.279524139697336,0.791255
156,0.9035974593267672,4.382728464646345,0.791169
157,0.2575291008889161,3.8683349762514063,0.791143
158,0.20471264787006413,3.8301341428594298,0.791123
159,0.25185504853776364,4.2404862292076375,0.791098
160,0.8700030386956615,3.723604753425657,0.791012
161,0.7669624337154919,4.153689419114348,0.790936
162,0.33198882154408066,4.510051821492852,0.790908
163,0.31534749548276964,4.061797479586305,0.790883
164,0.4818321102944913,3.836243525531307,0.79084
165,0.5623433403104258,3.8495791111755038,0.790784
166,0.32152616859646227,4.085773571096995,0.790753
167,0.4379613455545462,4.008826946134283,0.790701
168,0.43496799551392307,5.113283878536623,0.790663
169,0.6478651734844615,3.417401836711299,0.790598
170,0.9308625870774235,4.000358056068707,0.790523
171,0.23727516762057652,4.095304396412525,0.790498
172,0.6778012511749906,4.268924512933126,0.790431
173,0.8160365785071417,3.7567068786282074,0.790355
174,0.5137255604854046,4.453996459571491,0.790309
175,0.2380418081281312,4.2715305772095915,0.79029
176,0.28573538834435847,4.6814623755972065,0.79026
177,0.3447505877028737,3.7964184594810306,0.790227
178,0.4952546750235579,3.8445866052342974,0.790173
179,1.0121924107763902,4.097748599034363,0.790087
180,0.6788942505876355,3.611913277614473,0.790019
181,0.4105614761783578,4.378886774370979,0.789981
182,0.9714118000518651,3.893028895923151,0.789889
183,0.6280059419597044,4.550148977125393,0.789832
184,0.7493755761671502,3.797506904537614,0.789761
185,0.4109392402714952,4.773234834304363,0.789719
186,0.9544470355500482,4.290709654369514,0.789632
187,0.25746718228913185,4.365537417655171,0.789606
188,0.6269007626092958,3.7294587540806607,0.789552
189,0.47237660011990035,4.270024078582316,0.789509
190,0.28527129322392236,3.8987815606375227,0.789479
191,0.6766908498402296,3.2774714292725426,0.789429
192,1.0300362451837992,3.8803542244923688,0.789347
193,0.30950649484622494,4.53531872335389,0.789324
